#,Text,LogKind,DisplayFlags,Unknown1,Duration,Unknown2
10100," 님은  님의 장비 수리에 필요한 직업을 취득하지 않았거나, 레벨이 낮습니다.",60,9,0,0,False
10101, 님은  님이 수리할 수 있는 아이템을 장비하지 않았습니다.,60,9,0,0,False
10102,이미  님에게 수리를 의뢰했으므로 실행할 수 없습니다.,60,9,0,0,False
10103, 님은 다른 플레이어의 장비를 수리하고 있으므로 실행할 수 없습니다.,60,9,0,0,False
10104,이미 다른 플레이어에게 수리를 의뢰했으므로 실행할 수 없습니다.,60,9,0,0,False
10105,소지금이 부족하여 수리를 의뢰할 수 없습니다.,60,9,0,0,False
10106,수리 의뢰 보상으로 0길을 받았습니다.,57,1,0,0,False
10107,대상이 너무 멀리 있어서 수리 의뢰가 중단되었습니다.,60,8,0,0,False
10108, 수리를 완료했습니다.,57,1,0,0,False
10109,아이템 UNKNOWN개를 수리했습니다.,57,1,0,0,False
10110,예기치 못한 오류가 발생하여 수리 의뢰가 취소되었습니다.,60,9,0,0,False
10111,수리 의뢰가 취소되었습니다.,57,1,0,0,False
10112,달콤한 향기가 용사의 영혼을 정화했습니다…….,57,33,0,0,False
10113,폼폼의 털이 바닥에 흩날립니다…….,57,33,0,0,False
10114,프로토 카벙클이 팔에 힘을 줍니다……!,57,33,0,0,False
10115,프로토 카벙클의 머리에 빛이 모여듭니다……!,57,33,0,0,False
10116,굶주린 프로토 카벙클이 먹을 것을 찾기 시작합니다…….,57,33,0,0,False
10117,루비 말뚝이 공간을 빛의 벽으로 나눕니다!,57,33,0,0,False
10118,방출된 빛이 벽 안쪽에 퍼졌습니다!,57,33,0,0,False
10119,그야스쿠투스가 가연성 가스를 내뱉습니다…….,57,33,0,0,False
10120,"사육 맡기기로 채집한 재료를 아직 받지 않아, 사육 맡기기를 종료할 수 없습니다.",60,8,0,0,False
10121,선택 가능한 먹이가 없습니다.,60,8,0,0,False
10122,보유 한도를 초과하므로 더는 축산재료를 받을 수 없습니다.,60,8,0,0,False
10123,선택할 수 있는 씨앗이 없습니다.,60,8,0,0,False
10124,보유 한도를 초과하므로 더는  받을 수 없습니다.,60,8,0,0,False
10125,건축 한도를 초과하므로 더는 건축할 수 없습니다.,60,8,0,0,False
10126,일정 계획표 목록이 꽉 차서 저장할 수 없습니다.,60,8,0,0,False
10127,건물이 최대 레벨에 도달하여 확인 가능한 정보가 없습니다.,60,8,0,0,False
10128,선택한 토지에서 건축이 진행되고 있어 이동할 수 없습니다.,60,8,0,0,False
10129,출하할 아이템 중에 입력한 수량보다 많이 보유한 아이템이 없습니다.,60,8,0,0,False
10130,×UNKNOWN개를 출하했습니다.,57,1,0,0,False
10131,UNKNOWN개를 초과하는 분량을 출하했습니다.,57,1,0,0,False
10132, 보유 한도를 초과하여 받을 수 없습니다.,60,8,0,0,False
10133,무인도에 더는 꼬마 친구를 꺼내놓을 수 없습니다.,60,8,0,0,False
10134,특산품 생산으로 재료가 부족해졌기에 취소되었습니다.,60,9,0,0,False
10135,재배 또는 사육 맡기기로 시엘달레 화폐: 청선화가 부족해졌기에 취소되었습니다.,60,9,0,0,False
10136,"'개척 거점' 항목에 '경관 변경'이 추가되었습니다.
'건축' 항목에 '개축'과 '외관 변경'이 추가되었습니다.
자세한 내용은 개척 관리판의 정보 버튼을 눌러 확인하십시오.",57,33,0,0,False
10137,"'재료 저장고' 항목이 추가되었습니다.
자세한 내용은 개척 관리판의 정보 버튼을 눌러 확인하십시오.",57,33,0,0,False
10138,모든 꼬마 친구를 돌려보냈습니다.,57,33,0,0,False
10139,"무인도에서 나는 탈것을 탈 수 있게 되었습니다!
섬 곳곳을 자유롭게 날아다녀 보세요.",57,33,0,0,False
10140,선택한 아이템을 가지고 있지 않습니다.,60,8,0,0,False
10141,,0,0,0,0,False
10142,사용할 수 없는 단어가 포함되었습니다.,60,8,0,0,False
10143,현재 서버가 혼잡하여 무인도에 갈 수 없습니다.,60,9,0,0,False
10144,공방 휴일에는 일정을 설정할 수 없습니다.,60,8,0,0,False
10145,이미 지나간 제작 주기에는 일정을 설정할 수 없습니다.,60,8,0,0,False
10146,남은 시간 안에 개척공방에서 생산할 수 있는 특산품이 없습니다.,60,8,0,0,False
10147,'UNKNOWN'의 목적 'UNKNOWN' 달성했습니다!,57,1,0,0,False
10148,규정에 어긋난 이름입니다. 다른 이름을 사용하십시오.,60,8,0,0,False
10149,'' 놓아줬습니다.,57,33,0,0,False
10150,"장치가 작동하여, 바람이 휘몰아치기 시작합니다……!",57,33,0,0,False
10151,"장치가 작동하여, 바위가 떨어집니다……!",57,33,0,0,False
10152,실디하 검투사가 저주상을 기동시켰습니다……!,57,33,0,0,False
10153,재사용 대기 중에는 변경할 수 없습니다.,60,8,0,0,False
10154,지금은 할 수 없습니다.,60,8,0,0,False
10155,임무용 기술에 같은 변형 기술을 중복 등록할 수 없습니다.,60,8,0,0,False
10156,이 임무에서는 레벨 90 미만인 직업으로 변경할 수 없습니다.,60,8,0,0,False
10157,"주위에 독기가 감돌기 시작합니다…….
독기가 가득해지면, 이에 순응한 마물은 아주 강력해질 것입니다…….",57,33,0,0,False
10158,고농도 독기에 순응한 마물의 힘이 크게 강화되었습니다……!,57,33,0,0,False
10159,●カーバンクルの満腹ゲージが80を下回った。,57,33,0,0,False
10160,●カーバンクルの満腹ゲージが40を下回った。,57,33,0,0,False
10161,●カーバンクルの満腹ゲージが10を下回った。,57,33,0,0,False
10162,프로토 카벙클이 팔팔한 먹이를 먹고 허기를 채웠습니다!,57,33,0,0,False
10163,새로운 바닥이 생겨났습니다!,57,33,0,0,False
10164,바닥이 생겨났습니다!,57,33,0,0,False
10165,바닥의 모양이 바뀌었습니다!,57,33,0,0,False
10166,열매에서 일그러진 생명이 태어났습니다!,57,33,0,0,False
10167,"독기가 짙어졌습니다…….
마물이 독기에 순응하여 강력해질 것 같습니다…….",57,33,0,0,False
10168,변형 기술 사용 횟수가 회복되었습니다!,57,33,0,0,False
10169,알디크의 권능으로 중력이 일그러집니다……!,57,33,0,0,False
10170,비샵이 강력한 화염을 뿜으려 합니다……!,57,33,0,0,False
10171,비샵이 강력한 공격을 준비합니다……!,57,33,0,0,False
10172,비샵이 온 힘을 다해 화염을 뿜으려 합니다……!,57,33,0,0,False
10173,"프로토 카벙클이 굶주린 나머지, 산성 침을 흩뿌리려 합니다……!",57,33,0,0,False
10174,니메이아의 권능으로 운명이 움직입니다……!,57,33,0,0,False
10175,알디크의 권능으로 시간이 가속됩니다……!,57,33,0,0,False
10176,비샵의 화염이 마법 장벽 외층을 손상시켰습니다!,57,33,0,0,False
10177,비샵의 화염이 마법 장벽 외층을 크게 손상시켰습니다!,57,33,0,0,False
10178,비샵의 화염이 마법 장벽 외층을 뚫었습니다!,57,33,0,0,False
10179,비샵의 화염이 마법 장벽 중간층을 손상시켰습니다!,57,33,0,0,False
10180,비샵의 화염이 마법 장벽 중간층을 크게 손상시켰습니다!,57,33,0,0,False
10181,비샵의 화염이 마법 장벽 중간층을 뚫었습니다!,57,33,0,0,False
10182,비샵의 화염이 마법 장벽 내층을 손상시켰습니다!,57,33,0,0,False
10183,비샵의 화염이 마법 장벽 내층을 크게 손상시켰습니다!,57,33,0,0,False
10184,분출구에서 맹독과 함께 무언가가 흘러나옵니다…….,57,33,0,0,False
10185,지금은 할 수 없습니다.,60,9,0,0,False
10186,실디하 지하수도 탐색기에 '' 기록되었습니다!,57,33,0,0,False
10187,헤파이스토스가 팔에 불의 마력을 둘렀습니다…….,57,33,0,0,False
10188,헤파이스토스가 다리에 불의 마력을 둘렀습니다…….,57,33,0,0,False
10189,분출구에서 팔팔한 먹이가 나타났습니다…….,57,33,0,0,False
10190,다른 생물의 개념이 몸속에 침투합니다……!,57,33,0,0,False
10191,"개념이 조합되어, 새로운 생물의 유전자가 생겨났습니다!",57,33,0,0,False
10192,몸에서 혼이 분리되었습니다…….,57,33,0,0,False
10193,헤파이스토스의 마법 술식이 몸에 새겨졌습니다…….,57,33,0,0,False
10194,몸에 새겨진 마법 술식이 강제로 시전됩니다…….,57,33,0,0,False
10195,"불사조의 개념 덕에, 죽음에서 살아돌아왔습니다!",57,33,0,0,False
10196,"짧은 시간 안에 연속으로 실행하여, 처리에 실패했습니다.",60,8,0,0,False
10197,아직 이용할 수 없는 기능입니다.,60,8,0,0,False
10198,"개척을 진행하지 않아, 아직 탈것에 탈 수 없습니다.",60,8,0,0,False
10199,방목지에서 사육 가능한 최대 한도에 도달했습니다. 놓아줄 동물을 선택하십시오.,60,9,0,0,False
10200,개척 랭크가 낮아 일정을 설정하지 못했습니다.,60,9,0,0,False
10201,"설정하는 동안에 제작 기간이 바뀌어, 제작돌이와 대화를 종료했습니다.",57,33,0,0,False
10202,임무 참가 신청 중에는 무인도에서 배를 타고 지역을 이동할 수 없습니다.,60,8,0,0,False
10203,모든 개척작물이 보유 한도를 초과하므로 받을 수 없습니다.,60,9,0,0,False
10204,"수확이 완료되어 받을 수 있는 작물이 추가되었습니다.
작물을 다시 받으십시오.",60,9,0,0,False
10205,무인도 나무에서 또 다른 개척재료를 채집할 수 있게 되었습니다!,57,17,0,0,False
10206,일굼이에게서 새로운 씨앗을 구입할 수 있게 되었습니다!,57,33,0,0,False
10207,모든 축산재료가 보유 한도를 초과하므로 받을 수 없습니다.,60,9,0,0,False
10208,"수확이 완료되어 받을 수 있는 축산재료가 추가되었습니다.
축산재료를 다시 받으십시오.",60,9,0,0,False
10209,선택한 무인도에 입장하지 못했습니다.,60,9,0,0,False
10210,Firstname Lastname 님이 섬을 방문하셨습니다.,57,33,0,0,False
10211,무인도의 일부 암석에서 새로운 개척재료를 채집할 수 있게 되었습니다!,57,17,0,0,False
10212,탐험돌이에게 말을 걸어 건네세요!,57,17,0,0,False
10213, 등록했습니다.,57,33,0,0,False
10214, 이미 등록되어 있습니다.,60,9,0,0,False
10215,무인도 조경물 목록이 가득 차서 등록할 수 없습니다.,60,9,0,0,False
10216,해당 무인도 조경물이 너무 멀리 있어서 선택할 수 없습니다.,60,9,0,0,False
10217, 부족하여 실행할 수 없습니다.,60,9,0,0,False
10218,"무인도에 조경물을 투영할 수 있게 되었습니다.
자세한 내용은 설명의 '무인도 조경물 투영에 대해서'를 확인하세요.",57,33,0,0,False
10219,무인도 조경물 처리에 실패했습니다.,60,9,0,0,False
10220,올바르지 않은 위치에 투영된 무인도 조경물을 철거했습니다.,60,9,0,0,False
10221,무인도 조경물을 더 많이 투영할 수 있게 되었습니다!,57,17,0,0,False
10222,해당 무인도 조경물이 너무 멀리 있어서 철거할 수 없습니다.,60,9,0,0,False
10223,素材収集所にて、新たな探索地「洞窟」が探索可能になりました。,57,17,0,0,False
10224,이 아이템은 무인도에 투영할 수 없습니다.,60,9,0,0,False
10225,무인도에 더 많은 꼬마 친구를 꺼내 놓을 수 있게 되었습니다!,57,17,0,0,False
10226,개척공방을 더 건축할 수 있게 되었습니다!,57,17,0,0,False
10227,,0,0,0,0,False
10228,공방 일정을 복사했습니다.,57,16,0,0,False
10229,복사한 공방 일정을 붙여넣었습니다.,57,16,0,0,False
10230,무인도 회관과 재료 저장고를 개축할 수 있게 되었습니다!,57,33,0,0,False
10231,무인도의 일부 광물에서 새로운 개척재료를 채집할 수 있게 되었습니다!,57,17,0,0,False
10232,무인도의 크리스탈에서 새로운 개척재료를 채집할 수 있게 되었습니다!,57,17,0,0,False
10233,무인도에 서식하는 소형 동물을 반드시 포획할 수 있게 되었습니다!,57,17,0,0,False
10234,무인도에 서식하는 중형 동물을 반드시 포획할 수 있게 되었습니다!,57,17,0,0,False
10235,무인도에 서식하는 대형 동물을 반드시 포획할 수 있게 되었습니다!,57,17,0,0,False
10236,"선택한 공방의 생산 시간이 부족하여, 복사한 일정을 붙여넣지 못했습니다.",60,9,0,0,False
10237,의 방향을 변경했습니다.,57,33,0,0,False
10238,제작 기간이 바뀌어 보상을 받을 수 없습니다.,60,9,0,0,False
10239,의  '확인 대기 중' 상태입니다. 관리판을 확인하러 가세요.,57,1,0,0,False
10240,아직 개척 채집으로 입수할 수 없는 아이템이기에 표시할 수 없습니다.,60,8,0,0,False
10241,재료 저장고에서 특정 탐색지의 탐색을 의뢰할 경우에만 얻을 수 있는 아이템입니다.,57,32,0,0,False
10242,축산물자는 특정 동물을 사육하여 얻을 수 있는 아이템입니다.,57,32,0,0,False
10243,경작물자는 특정 작물을 키워서 얻을 수 있는 아이템입니다.,57,32,0,0,False
10244,"시엘달레 화폐: 청선화 UNKNOWN개를 소비하여, 탐색 기간을 최대로 연장했습니다.",57,33,0,0,False
10245,,0,0,0,0,False
10246,,0,0,0,0,False
10247,루키아 부대의 체력이 떨어지고 있습니다……!,57,33,0,0,False
10248,루키아 부대의 체력이 한층 더 떨어지고 있습니다……!,57,33,0,0,False
10249,루키아 부대의 체력이 한계에 다다랐습니다……!,57,33,0,0,False
10250,카냐초 주위에 마력을 띤 물이 모여듭니다……!,57,33,0,0,False
10251,땅속 호수에 물이 가득찹니다……!,57,33,0,0,False
10252,차원의 틈새에서 보이드의 독기가 흘러나옵니다……!,57,33,0,0,False
10253,전송 기능을 사용할 수 있게 되었습니다.,57,33,0,0,False
10254,전송 기능이 작동하지 않습니다.,57,33,0,0,False
10255,빙천으로 이동했습니다…….,57,33,0,0,False
10256,빙천궁으로 이동했습니다…….,57,33,0,0,False
10257,두 달의 방으로 이동했습니다…….,57,33,0,0,False
10258,"강대한 마력 때문에 체내 에테르가 편향되어, 속성 저항이 떨어졌습니다……!",57,33,0,0,False
10259,새로운 요마가 나타났습니다…….,57,33,0,0,False
10260,안드로말리우스가 수정에서 마력을 얻고 있습니다…….,57,33,0,0,False
10261,안드로말리우스가 수정에서 더 많은 마력을 얻고 있습니다……!,57,33,0,0,False
10262,제로가 공격받아 집중력이 떨어지고 있습니다…….,57,33,0,0,False
10263,할로네의 방패에 한기가 모이기 시작합니다…….,57,33,0,0,False
10264,할로네의 방패에 한기가 모였습니다……!,57,33,0,0,False
10265,할로네의 방패에 한기가 한층 더 모였습니다……!,57,33,0,0,False
10266,할로네의 방패에 한기가 차올랐습니다……!,57,33,0,0,False
10267,휘돌이가 목표를 겨냥했습니다!,57,33,0,0,False
10268,마날리스 샘으로 이동했습니다…….,57,33,0,0,False
10269,강력한 마물의 기척이 느껴집니다……!,57,33,0,0,False
10270,이 층에 있는 마물이 일시적으로 슬로우가 상태가 되었습니다.,57,33,0,0,False
10271,이 층에 있는 마물의 HP가 일시적으로 크게 감소했습니다.,57,33,0,0,False
10272,Firstname Lastname 님이 드레드노트로 변신했습니다!,57,33,0,0,False
10273,달라가브가 발톱을 휘두르려 합니다……!,57,33,0,0,False
10274,메느피나의 신력으로 지면이 변질되었습니다!,57,33,0,0,False
10275,달라가브가 공격 위치로 이동했습니다!,57,33,0,0,False
10276,메느피나의 신력으로 달이 모양을 갖추었습니다!,57,33,0,0,False
10277,자애로운 달이 차오르기 시작합니다…….,57,33,0,0,False
10278,아기 올빼미 함정이 발동했습니다…….,57,33,0,0,False
10279,강력한 마물을 쓰러뜨려서 일시적으로 그 힘을 얻었습니다!,57,33,0,0,False
10280,아씨엔 프라임이 마법진에서 마력을 끌어냅니다……!,57,33,0,0,False
10281,아씨엔 프라임에게 마력이 흘러들어갑니다……!,57,33,0,0,False
10282,아씨엔 프라임에게 더 많은 마력이 흘러들어갑니다……!,57,33,0,0,False
10283,아씨엔 프라임의 마력이 거의 다 찼습니다!,57,33,0,0,False
10284,이 층에서는 효과가 없는 듯합니다…….,57,33,0,0,False
10285, 님이  손에 넣었습니다!,57,33,0,0,False
10286, 님 일행이  손에 넣었습니다!,57,33,0,0,False
10287, 더는 보유할 수 없어 도로 보물상자에 넣었습니다.,57,33,0,0,False
10288,Firstname Lastname 님이  사용했습니다!,57,33,0,0,False
10289,정체 모를 발소리가 들려옵니다……!,57,33,0,0,False
10290,티아마트 클론이 내뿜은 어둠이 형태를 갖추었습니다!,57,33,0,0,False
10291,달의 수호견 달라가브가 나타났습니다!,57,33,0,0,False
10292,루비칸테의 마음이 연옥을 만들어 냈습니다……!,57,33,0,0,False
10293,루비칸테가 연옥의 불꽃을 끌어내려고 합니다……!,57,33,0,0,False
10294,또다시 발소리가 들려옵니다……!,57,33,0,0,False
10295,이미 데미클론을 소환했으므로 사용할 수 없습니다.,60,9,0,0,False
10296,식물의 에테르가 노피카에게 흘러들어갑니다……!,57,33,0,0,False
10297,'리미트 브레이크'를 사용하라!,57,33,0,0,False
10298,망토의 봉인이 풀려 루비칸테가 진정한 힘을 드러냅니다!,57,33,0,0,False
10299,코퀴토스가 영혼을 먹고 망자의 힘을 얻었습니다……,57,33,0,0,False
10300,코퀴토스의 마법에 언령이 깃들었습니다……,57,33,0,0,False
10301,코퀴토스가 영혼을 토해냈습니다……,57,33,0,0,False
10302,이 층 덮은 강력한 결계로 인해 데미클론 생성기를 사용할 수 없습니다…….,57,33,0,0,False
10303,벚꽃에 불의 꽃도장이 찍혔습니다…….,57,33,0,0,False
10304,벚꽃에 바람의 꽃도장이 찍혔습니다…….,57,33,0,0,False
10305,벚꽃에 물의 꽃도장이 찍혔습니다…….,57,33,0,0,False
10306,벚꽃에 번개의 꽃도장이 찍혔습니다…….,57,33,0,0,False
10307,바닥에 함정이 설치되었습니다…….,57,33,0,0,False
10308,쐐기돌의 힘이 약해져 지진이 일어났습니다…….,57,33,0,0,False
10309,地震の影響で土が流れ出した……,57,33,0,0,False
10310,섬뜩한 괴성을 듣고 겁먹은 생물이 튀어나왔습니다…….,57,33,0,0,False
10311,섬뜩한 괴성을 듣고 수상한 그림자가 모여들기 시작했습니다…….,57,33,0,0,False
10312,섬뜩한 괴성을 듣고 사령이 모여들기 시작했습니다…….,57,33,0,0,False
10313,어둠 속에서 거대한 악귀의 팔이 나타났습니다……!,57,33,0,0,False
10314,,0,0,0,0,False
10315,얼음 덩어리가 공진하기 시작했습니다……,57,33,0,0,False
10316,얼음속성 에테르가 충전되었습니다……,57,33,0,0,False
10317,불속성 에테르가 충전되었습니다……,57,33,0,0,False
10318,번개속성 에테르가 충전되었습니다……,57,33,0,0,False
10319,거미줄 때문에 바닥이 생겨났습니다…….,57,33,0,0,False
10320,거미줄이 온몸을 휘감았습니다…….,57,33,0,0,False
10321,판데모니움의 눈에 마력이 모여듭니다……!,57,33,0,0,False
10322,거미줄 때문에 장벽이 생겨났습니다…….,57,33,0,0,False
10323,테미스의 지팡이에 빛이 모여듭니다……,57,33,0,0,False
10324,테미스의 지팡이에 어둠이 모여듭니다……,57,33,0,0,False
10325,영혼이 거미줄에 침식당합니다…….,57,33,0,0,False
10326,테미스가 환영을 만들어 냈습니다…….,57,33,0,0,False
10327,메모리아에 담긴 기억에 의식이 동화됩니다……,57,33,0,0,False
10328,어둠의 지팡이가 소멸했습니다……,57,33,0,0,False
10329,振動で砂が動き始めた……,57,33,0,0,False
10330,모래지옥이 나타났습니다!,57,33,0,0,False
10331,나무 조각상에 정화의 빛이 모이기 시작했습니다…….,57,33,0,0,False
10332,나무 조각상의 눈이 요사스럽게 빛납니다…….,57,33,0,0,False
10333,어둠의 지팡이가 투명해졌습니다……,57,33,0,0,False
10334,다른 플레이어가 이미 사용한 아이템입니다.,57,33,0,0,False
10335,구속당한 클라이브를 지키세요……!,57,33,0,0,False
10336,炎影のイフリートの攻撃を受け止めろ……！,57,33,0,0,False
10337,적절한 순간에 '도지'로 공격을 피하세요……!,57,33,0,0,False
10338,'프리시전 스트라이크'로 반격하세요……!,57,33,0,0,False
10339,마물들이 경계를 강화했습니다…….,57,33,0,0,False
10340,마물들이 경계를 한층 강화했습니다…….,57,33,0,0,False
10341,"장치가 작동해, 주변의 마물들이 움직이기 시작했습니다…….",57,33,0,0,False
10342,쿠아쿠아의 포효에 반응한 마물들이 나타났습니다…….,57,33,0,0,False
10343,"짐승을 잡아먹어, 아폴리온의 날개가 강화되었습니다……!",57,4097,0,50,False
10344,"모래지렁이를 잡아먹어, 아폴리온의 낫이 강화되었습니다……!",57,4097,0,50,False
10345,주변의 푸누티가 모여듭니다……!,57,33,0,0,False
10346,,0,0,0,0,False
10347,영역을 침범당한 야생 짐승들이 모여듭니다……!,57,33,0,0,False
10348,소란을 감지한 모래지렁이가 튀어나왔습니다……!,57,33,0,0,False
10349,포탑에 에너지가 모여듭니다……!,57,4097,0,50,False
10350,해당하는 아이템이 없습니다.,60,8,0,0,False
10351,,0,0,0,0,False
10352,,0,0,0,0,False
10353,,0,0,0,0,False
10354,,0,0,0,0,False
10355,,0,0,0,0,False
10356,,0,0,0,0,False
10357,,0,0,0,0,False
10358,,0,0,0,0,False
10359,,0,0,0,0,False
10360,,0,0,0,0,False
10361,,0,0,0,0,False
10362,,0,0,0,0,False
10363,,0,0,0,0,False
10364,,0,0,0,0,False
10365,,0,0,0,0,False
10366,,0,0,0,0,False
10367,,0,0,0,0,False
10368,,0,0,0,0,False
10369,,0,0,0,0,False
10370,,0,0,0,0,False
10371,,0,0,0,0,False
10372,,0,0,0,0,False
10373,,0,0,0,0,False
10374,,0,0,0,0,False
10375,,0,0,0,0,False
10376,,0,0,0,0,False
10377,,0,0,0,0,False
10378,,0,0,0,0,False
10379,,0,0,0,0,False
10380,,0,0,0,0,False
10381,,0,0,0,0,False
10382,,0,0,0,0,False
10383,,0,0,0,0,False
10384,,0,0,0,0,False
10385,,0,0,0,0,False
10386,,0,0,0,0,False
10387,,0,0,0,0,False
10388,,0,0,0,0,False
10389,,0,0,0,0,False
10390,,0,0,0,0,False
10391,,0,0,0,0,False
10392,,0,0,0,0,False
10393,,0,0,0,0,False
10394,,0,0,0,0,False
10395,,0,0,0,0,False
10396,,0,0,0,0,False
10397,,0,0,0,0,False
10398,,0,0,0,0,False
10399,,0,0,0,0,False
10400,마틴과 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
10401,아빠 괄괄이와 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
10402,클라이브와 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
10403,메지나와 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
10404,하스다드와 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
10405,"클라이브와 떠돌이 시인이 동행하고, 토르갈이 앞장섭니다!
할 일 목록의 를 누르면,  및 에 대해 확인할 수 있습니다.",57,1025,0,0,False
10406,떠돌이 시인과 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
10407,케시콰와 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
10408,"데릭과 아기 오포오포가 앞장섭니다!
할 일 목록의 를 누르면, 에 대해 확인할 수 있습니다.",57,1025,0,0,False
10409,랄소지는 당신을 '솜씨 좋은 쇠붙이 장인'이라고 생각하는 것 같습니다.,57,33,0,0,False
10410,파메카는 당신을 '일 처리가 꼼꼼한 장정가'라고 생각하는 것 같습니다.,57,33,0,0,False
10411,셰로쟈는 당신을 '외국의 뛰어난 배합 장인'이라고 생각하는 것 같습니다.,57,33,0,0,False
10412,슈녜는 당신을 '봄의 새싹 같은 장인'이라고 생각하는 것 같습니다.,57,33,0,0,False
10413,도누하누는 당신을 '상당한 괴어 사냥꾼'이라고 생각하는 것 같습니다.,57,33,0,0,False
10414,"모든 의뢰를 달성하여, 랄소지는 당신을 '누구보다도 존경하는 쇠붙이 장인'이라고 생각하는 것 같습니다!",57,33,0,0,False
10415,"모든 의뢰를 달성하여, 파메카는 당신을 '대대손손 회자될 장정가'라고 생각하는 것 같습니다!",57,33,0,0,False
10416,"모든 의뢰를 달성하여, 셰로쟈는 당신을 '함께 축배를 든 동료'라고 생각하는 것 같습니다!",57,33,0,0,False
10417,"모든 의뢰를 달성하여, 슈녜는 당신을 '대지의 눈물을 건지는 장인'이라고 생각하는 것 같습니다!",57,33,0,0,False
10418,"모든 의뢰를 달성하여, 도누하누는 당신을 '위대한 괴어 사냥꾼'이라고 생각하는 것 같습니다!",57,33,0,0,False
10419,우크라마트와 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
10420,현재 직업이 레벨 UNKNOWN 이상이 아니므로 지도를 열 수 없습니다.,57,33,0,0,False
10421,현재 직업이  아니므로 지도를 열 수 없습니다.,57,33,0,0,False
10422,텐토와와 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
10423,이토카와 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
10424,파메카와 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
10425,위후우테와 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
10426,필콕스와 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
10427,"쿼나가 앞장섭니다!
할 일 목록의 를 누르면, 에 대해 확인할 수 있습니다.",57,1025,0,0,False
10428,"에렌빌이 동행하고, 에테르 추적기가 앞장섭니다!
할 일 목록의 를 누르면,  및 에 대해 확인할 수 있습니다.",57,1025,0,0,False
10429,에렌빌과 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
10430,영리해 보이는 소년과 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
10431,스펜과 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
10432,"우크라마트가 동행하고, 푸른 후비고족 아이가 앞장섭니다!
할 일 목록의 를 누르면,  및 에 대해 확인할 수 있습니다.",57,1025,0,0,False
10433,샬로키와 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
10434,●出会いと別れが、あなたの想像力を輝かせる。新たなアクションを修得した……！,57,32,0,0,False
10435,우블로와 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
10436,옥수수님과 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
10437,마무쟈족 아이와 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
10438,수수께끼의 생물과 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
10439,길 잃은 휴네족 아이와 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
10440,부지런한 남자와 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
10441,임무 참가 확인 대기 중이기에 퀘스트 '' 진행할 수 없습니다.,60,9,0,0,False
10442,임무 참가 확인 대기 중이기에 퀘스트 '' 완료하지 못했습니다.,60,9,0,0,False
10443,"신비한 정령이 앞장섭니다!
할 일 목록의 를 누르면, 에 대해 확인할 수 있습니다.",57,1025,0,0,False
10444,고양이를 놓쳤습니다…….,57,33,0,0,False
10445,고양이는 아직 기운이 넘치는 모양입니다…….,57,33,0,0,False
10446,고양이는 아직 조금 더 놀고 싶은 모양입니다…….,57,33,0,0,False
10447,고양이는 노느라 제법 지친 모양입니다…….,57,33,0,0,False
10448,대상과 접촉하지 않았기에 획득할 수 없습니다.,60,9,0,0,False
10449,대상이 약해져 있지 않기에 실행할 수 없습니다.,60,9,0,0,False
10450,대상이 약해진 모양입니다.  사용하세요.,57,17,0,0,False
10451,"말 유니콜트가 앞장섭니다!
할 일 목록의 를 누르면, 에 대해 확인할 수 있습니다.",57,1025,0,0,False
10452,"우호도가 상승해, 새로운 우호부족 이야기 퀘스트를 받을 수 있게 되었습니다.",57,33,0,0,False
10453,네이밍웨이와 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
10454,진행 조건에 맞지 않는 직업이므로 이동할 수 없습니다.,60,1,0,0,False
10455,프리슈와 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
10456,알샤알과 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
10457,질리 알리아포와 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
10458,말 유니콜트와 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
10459,일꾼 초코보와 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
10460,변신 범위를 벗어나면 변신이 풀립니다.,57,17,0,0,False
10461,"변신 범위에서 벗어나, 변신이 풀렸습니다.",57,17,0,0,False
