key,0,1,2
282,"섬 물소에 올라탑니다.
어느샌가 개척 거점에 정착한 온순한 물소.","어느샌가 개척 거점에 정착한 물소. 과거, 해적이 식용으로 쓰려고 데리고 온 가축이 야생화한 모양이다. 먹이만 주면 누구나 등에 태워줄 정도로 넓은 마음이 장점인 듯하다.","부후웅!"
283,"브라키오레이도스에 올라탑니다.
비경에서 드물게 목격되는 초대형 고대 생물.","비경을 방문한 탐험가와 모험가에게 드물게 목격된다고 전해지는 초대형 고대 생물. 이 개체는 어떤 마물 사냥꾼이 비경에서 가지고 온 알에서 태어난 어린 개체로, 여행을 떠나기로 결심하고 따라다니기 적합한 주인을 찾고 있었던 듯하다.","그오오……!"
284,"포드 602에 올라탑니다.
기계 유적에서 발견된 흰색 지원 수행 유닛.","기계 유적 깊숙한 곳에서 발견된 흰색 소형 기계. 지원 수행 유닛으로 개발되었으며, 요르하 기체의 이동 지원도 임무 중 하나이다. 그렇기에 한 사람 정도는 손쉽게 매달려 이동할 수 있다.","…………"
285,"달 깡충이에 올라탑니다.
도우미를 개조해서 만든, 신나는 기계.","인벤팅웨이가 개발한 개량형 도우미. 탑승 기능에 더해 소형 스피커까지 설치되어 있어, 드리밍웨이가 선정한 명곡을 틀 수 있다. 이 음악을 들으면 무척 흥이 날 것이다.","삐뽀!"
286,"섬 악어에 올라탑니다.
자신이 귀한 존재라는 것에 자부심을 갖는 악어.","어디에서 헤엄쳐 왔는지는 몰라도, 어느새 무인도에 자리 잡은 악어. 무인도에 악어가 드물다는 것을 알고는 긍지와 자부심을 갖게 되었다. 대중 앞에 자기 모습을 드러내기 위해서라면, 등에 사람을 태우는 일도 마다하지 않는 듯하다.","그르르…"
287,"하마 마차에 올라탑니다.
아르카소다라족 젊은이들이 고안한, 하마가 끄는 마차.","바나스파티 밀림에 서식하는 덩치 큰 하마가 끄는 이륜 마차. 아르카소다라족 젊은이들이 초코보 마차를 참고해서 고안했다. 차양막에 코르보식 비행 융단 기술을 접목하여, 놀랍게도 하늘을 날 수 있다.","우헝!"
288,"트롤에 올라탑니다.
북해 지역에 서식하는 거대 짐승. 보기와는 다르게 지능이 높다.","북해 지역에 서식하는 거대 짐승. 보기와는 다르게 지능이 높기 때문에, 과거 샬레이안 식민도시에서는 수화를 가르치는 실험이 행해졌다. 이 개체는 당시의 실험체로 보이며, 인간에게 대단히 우호적이다.","후오오오오오오…"
289,"","",""
290,"미확인 비행 물체?에 올라탑니다.
미확인 비행 물체의 복제품.","외계인 코요코요가 탑승했던 우주선……의 복제품. 단, 복제 기능으로 대표되는 초기술까지는 재현되지 않았다. 때문에 육체를 축소하여 내부에 탑승할 수는 없으며, 반중력 광선으로 운반된다.","납치!"
291,"식초전갈용에 올라탑니다.
턱이 갈고리처럼 생긴 대형 육식 갑린강.","턱이 갈고리처럼 생긴 대형 육식 갑린강. 드래곤족의 권속인 경우는 많지만, 인간이 탑승한 사례는 적었다. 그러나 최근 조달꾼들이 물자 조달에 이용하기 위해 훈련법을 고안해 냈다고 한다.","고르르르르……"
292,"오르토스 균열집게에 올라탑니다.
에우레카 오르토스에서 발견된 균열집게.","에우레카 오르토스에서 발견된 균열집게. 갑각을 더욱 단단하게 만드는 마법 실험에 이용되었으나, 아무래도 실패로 끝난 모양이다. 그런데 실험 부작용으로 인해 원인을 알 수 없는 비행 능력을 갖게 된 듯하다.","균열집게!"
293,"파란깃 스라소니에 올라탑니다.
신비로운 힘을 띤 환상 생물.","뒤나미스로 구성된 환상 생물의 일종. 종언을 노래하는 자가 만든 존재로 추정되나, 어떤 목적으로 창조했는지는 불분명하다. 어쩌면 종극을 이겨낸 자에게 바치는 찬사일지도 모른다.","…………"
294,"거대시바에 올라탑니다.
쑥쑥 자라 커다래진 성견 시바견.","성견이 되어도 작은 '콩알시바'라며 판매되었던 어린 시바견이 어느새 사람보다 더 크게 자랐다. 그러나 아무리 커졌어도 사랑스럽다는 점에는 변함이 없다. 오히려 탑승할 수 있게 된 만큼, 활약의 폭이 넓어졌다.","멍멍!"
295,"","",""
296,"","",""
297,"여행 도우미에 올라탑니다.
수준 높은 기술이 사용된 이족보행 기계.","수준 높은 기술이 사용된 이족보행 기계. 도시군사동맹의 물자 조달 담당자가 카르테노 평원에서 방황하던 이 기계를 발견해 회수했다. 고대 알라그 문명의 기계 보병과 흡사하게 생겼으나, 누군가가 개조한 흔적이 보인다.","오류! 오류!"
298,"미우 미쉬에 올라탑니다.
울티마 툴레에서 태어난 새로운 생명체. 희망의 산물.","이아족의 마음을 바탕으로 엘리시온에서 태어난 새로운 뒤나미스 생명체. 해파리를 닮은 반투명한 몸과 번개 방출 능력을 지녔다. 호기심이 왕성하여, 마음이라는 소우주에서 다른 이의 생각을 접하는 일에 무구한 기쁨을 느끼는 듯하다.","미미, 미미미!"
299,"공상 송골매에 올라탑니다.
어느 여자 상인의 축복을 받은 송골매. 공상 수첩 속 이야기를 좋아하는 듯하다.","상인 '로웨나'의 축복을 받아 호화롭게 살던 송골매. 인간의 말을 잘 알아들어서, 쿠로 알리아포가 지어낸 이야기를 즐겁게 듣곤 했다. 같은 처지인 요술 말과는 누가 모험담 속 영웅의 시종에 걸맞은지 경쟁하는 관계인 듯하다.","휘익"
300,"마법 우산을 씁니다.
어느 마녀가 만든 하늘을 나는 마법 우산.","어느 나이 든 마녀가 젊었을 적에 만든 마법 비행 우산. 폐쇄된 구브라 환상도서관에 하늘을 통해 몰래 들어가기 위하여, 밤하늘에 잘 녹아드는 검은 우산을 이용하여 만들었다. 아무래도 제작자는 옛날이나 지금이나 반항심이 강한 성격인 듯하다.","우산!"
301,"마법 양산을 씁니다.
어느 마녀가 만든, 하늘을 나는 마법 양산.","어느 나이 든 마녀가 젊었을 적에 만든 마법 비행 양산. 연구비를 벌기 위하여 당시에 인기가 있었던 분홍색 양산을 이용하여 만들었다. 그러나 제대로 사용하려면 상당한 마력과 악력이 필요했기에, 돈을 많이 벌지는 못했다고 한다.","양산!"
302,"환영 블리첸에 올라탑니다.
블리첸이 만든 환영 순록. 사람들에게 기쁨을 준다.","샬레이안에서 온 순록 블리첸이, 마음이 통한 모험가를 위하여 만든 환영. 외모부터 아이들에게 줄 선물 환영까지, 진짜와 닮지 않은 데가 없다. 이것도 별빛축제가 일으킨 기적일지도 모른다.","크워어어!"
303,"실디하 옥좌에 올라탑니다.
실디하 유적에서 발견된 하늘을 나는 마법 옥좌.","지하수도부터 이어지는 실디하 유적 한쪽에서 발견된, 예비용으로 보이는 옥좌. 나라 잃은 백성의 사념 탓인지, 원래부터 날기 위해 마법을 걸었는지는 알 수 없지만, 주인의 생각에 반응하여 둥둥 떠다닌다.","옥좌!"
304,"실키에 올라탑니다.
과거 울다하 왕궁에서 부리던 청소 사역마.","실디하 지하수도 깊숙한 곳에서 조우한 마법 생물. 그 정체는 깨끗한 것을 좋아한 선대 왕비 '나나샤 울 나샤'가 울다하 왕궁을 구석구석 청소하기 위해 만들어 낸 사역마이다. 폼폼이 본체인 듯하다.","뽀득뽀득뽀득!"
305,"염령수에 올라탑니다.
헤파이스토스가 창조한 화염 환상 생물. 그 불꽃은 주인을 불태우지 않는다.","헤파이스토스가 창조한 화염 환상 생물. '나는 뱀'과 '죽지 않는 새'라는 2종류의 환상 생물 이데아를 불꽃에 담았기에, 상황에 따라 적절한 형태를 취할 수 있다. 그 불꽃은 주인으로 인정한 자를 결코 불태우지 않는다고 한다.","화르륵!"
306,"바람 스라소니에 올라탑니다.
요사스러운 바람속성 에테르를 띤 환상 생물.","에테르로 구성된 환상 생물의 일종으로, 어둠에 가까운 바람속성 힘을 띤다. 거친 날개에서는 이계 보이드의 요마 같은 힘도 느껴지지만, 어떻든 간에 이 사역마의 내력에 대해서는 아직 밝혀지지 않았다.","…………"
307,"","",""
308,"아이테르나에 올라탑니다.
생명력이 무척 강한, 고대 알라그의 군용수.","시황제 잔데가 젊었을 적 일사바드 원정길에 만났다는 야수. '영원'을 뜻하는 이름에서 알 수 있듯이 생명력이 무척 강했기에, 갑옷을 입혀 군용수로 삼았을 뿐만 아니라 불사화 연구에도 이용했다고 한다.","아익!"
309,"","",""
310,"청린 풍선에 올라탑니다.
기화 청린수를 충전한 비행용 풍선.","기화 청린수를 충전한 비행용 풍선. 충분한 수량을 갖추면 사람 하나 정도는 가볍게 공중에 띄울 수 있는 부력을 얻는다. 다만, 가고 싶은 방향으로 가려면 자신의 마력으로 바람을 일으켜야 할 것이다.","풍선 풍선!"
311,"안덴 3세에 올라탑니다.
잎사귀를 바스락거리며 움직이는, 수수께끼에 싸인 이동성 식물.","픽시족 에오 티르가 자신을 도와준 '보답'으로 선물한, 수수께끼에 싸인 이동성 식물. 축사에 있던 초대 안덴을 가지치기 했을 때 나온 잎사귀들을 모아 이것저것 한 결과 만들어진 듯하다. 옛날 안덴 모습과 닮았다.","……, ……!?"
312,"블랙잭호에 올라탑니다.
갈론드 아이언웍스 사가 만든 시험작 비공정.","갈론드 아이언웍스 사가 만든 시험작 비공정. 하이윈드 비공사의 타타바루 사장에게 주문받은 신형 비공정을 건조하기 위해, 실험적으로 만들어 본 축소판인 듯하다. 작지만 운송 능력은 제대로다.","떨어질 때는 떨어지는 법이지"
313,"파에톤에 올라탑니다.
코르보 지방에 전해지는 불꽃 환수.","코르보 지방에 전해지는 불꽃 환수. 연금술을 응용함으로써 탑승할 수 있게 되었지만, 원래는 다가가기만 해도 화상을 입을 정도이다. 고대세계에서는 이와 비슷한 존재가 하늘을 나는 마차를 끌기 위해 창조되었다고 하나, 자세한 것은 알 수 없다.","새빨갛게 타오른다!"
314,"분홍이에 올라탑니다.
인간의 행복을 빌며, 레포릿이 만든 분홍색 코끼리 모양 기계.","레포릿이 인간의 행복을 빌며 만든 탑승용 동물 모양 기계. 샬레이안인에게 전해 들은 ""만취한 사람은 분홍색 코끼리 환상을 보기도 한다""라는 농담을 진담으로 받아들인 결과, 이런 존재를 만들게 된 듯하다.","분홍!"
315,"불 스라소니에 올라탑니다.
요사스러운 불속성 에테르를 띤 환상 생물.","에테르로 구성된 환상 생물의 일종으로, 어둠에 가까운 불속성 힘을 띤다. 요마 같은 난폭함뿐만 아니라 고결한 무인의 긍지도 느껴지지만, 어떻든 간에 이 사역마의 내력에 대해서는 아직 밝혀지지 않았다.","…………"
316,"황금 마도 어벤저에 올라탑니다.
고블린족이 개량한 제국제 무인 마도 병기.","고블린족이 개량한 제국제 무인 마도 병기. 갈레말드에는 황금 사스콰치상이 설치되어 있는데, 적군이 침공하면 그 안에서 마도 병기가 나타난다는 출처가 불분명한 소문이 있다. 이것은 그 황금상을 본떠 만든 듯하다.","으그그그극…"
317,"크리소말로스에 올라탑니다.
털이 금색인 백양. 아니, 금양이라 해야겠다.","폭신폭신한 흰 털이 특징인 종이지만 어째서인지 털이 금색인 양. 판매자는 이것이 바로 전설에 나오는 '황금 양털'을 가진 양이라고 하는데, 그 말이 사실일까? 계절이 한 바퀴 돌아 털갈이를 할 때까지는 진위를 알 수 없다.","메, 메엣~!"
318,"갈론드GL-IS에 올라탑니다.
갈론드 아이언웍스 사가 만든, 측차가 달린 시제품 마도 이륜차.","갈론드 아이언웍스 사에서 제작한 마도 이륜차 GL-I에 측차를 연결한 2인승 모델. 중량 증가에 대응하기 위해 청린기관의 배기량 또한 커졌다. 지금 구입하면 특전으로 웨지가 제작한 마스코트 인형을 받을 수 있다.","부르르르릉…"
319,"메갈로암비스토마에 올라탑니다.
놀랄 만큼 크게 자란 암비스토마.","놀랄 만큼 크게 자란 암비스토마. 안장이 장착된 것으로 보아 탈짐승으로 창조된 듯하다. 그러나 실패작으로 낙인 찍힐 만한 결함이 있기에 판데모니움에서 발견되었으리라.","우! 파! 루! 파!"
320,"신생 피닉스에 올라탑니다.
빛의 전사에게 감사하는 마음을 담아 만들어진 불사조 형태의 사역마.","빛의 전사에게 감사하는 마음을 담아 만들어진 불사조 형태의 사역마. 그 모습은 에오르제아 각지에 전해지는 불사조 '피닉스'를 닮았다. 격렬하게 불타오르며 죽음을 맞이했다가 재에서 되살아난다는 전승에 따라, '신생'의 상징으로 여겨지고 있다.","10주년 고맙습니다!"
321,"슬렁이에 올라탑니다.
육근산에서 따라온 요괴등.","요괴 소굴이 된 육근산에서 태어난 요괴등. 사람을 덮치지 않고 슬렁슬렁 돌아다니다가, 역시 슬렁슬렁 다니던 모험가를 발견. 자신과 마음이 맞으리라 판단하고 산에서 내려왔다. 내일은 내일의 바람을 타고 슬렁슬렁 떠돌자. 그것이 바로 그의 인생.","슬렁슬렁~"
322,"사자왕자에 올라탑니다.
서수 누에의 왕이라고도 불리는 요괴 '사자왕'의 분열체.","서수 누에의 왕이라고도 불리는 요괴 '사자왕'의 분열체. 본체가 토벌되면서 사악한 기운의 일부가 빠져나와 분열체가 형성된 듯하다. 독자적인 자아가 있으며, 모험가를 강자로 인정하고 따르기로 결심한 듯하다.","크엉!"
323,"그림자 늑대에 올라탑니다.
칠흑의 그림자에서 태어난 마법 늑대.","칠흑의 그림자에서 태어난 마법 늑대. 과거, 세계를 지배하려 했던 나쁜 왕이 영웅과 싸울 대비를 하기 위해 만들었다고 전해지나, 정확한 내용은 알 수 없다. 하지만 그 눈동자에 빛의 전사에 대한 증오는 보이지 않고, 순종적으로 따른다.","크르르르…"
324,"어린이용 마법 침대에 올라탑니다.
하늘을 날 수 있는 마법에 걸린, 어린이용 침대.","하늘을 날 수 있는 마법에 걸린, 어린이용 침대. 하늘섬에서 채집한 크리스탈을 넣었기에, 그 힘을 이용해 꿈꾸는 듯한 기분으로 비행할 수 있다. 디자인은 고아원 '메느피나의 집'에서 사용하는 침대와 똑같다고 한다.","잘 자야 쑥쑥 큰단다!"
325,"어둠 스라소니에 올라탑니다.
어둠속성 에테르를 띤 환상 생물.","에테르로 구성된 환상 생물의 일종이며, 어둠속성 힘을 띤다. 그 빛에서는 비장한 각오도 느껴지지만, 어떻든 간에 이 사역마의 내력에 대해서는 아직 밝혀지지 않았다.","…………"
326,"토르갈에 올라탑니다.
어떤 가혹한 여정에도 함께하는 든든한 파트너.","클라이브의 기억을 바탕으로 안내자로서 강림한, 그의 파트너. 이를 본 떠돌이 시인이 마법 피리의 힘을 빌려 새로이 만들어 낸 것이 이 토르갈이다. 빛의 전사의 파트너로서 어떤 가혹한 여정에도 함께할 것이다.","프리시전!"
327,"아크에 올라탑니다.
가변 기능을 갖춘, 마도 장치 소형 비공정.","갈론드 아이언웍스 사가 개발한 소형 가변 비공정. 푸른손 출신 과학자와 협력해, 무기를 든 사람 형태에서 미사일을 쏘는 전함 형태로 변신할 수 있는 가변 구조를 실현했다.","대상 확인, 제거 시작"
328,"바하무트 아포크리파에 올라탑니다.
알려지지 않은 용시에서 태어난, 새로운 날개.","헤임달급 관찰정이 기록한 '바하무트의 용시'의 에테르 파형을 토대로, 모험가와 싱잉웨이의 마음을 마법 피리에 담아 만든 존재. 무궁한 하늘을 날기 위해, 진정으로 자유로운 모험가를 주인으로 인정한 듯하다.","5 4 3 ……"
329,"초승달 곤돌라에 올라탑니다.
아름답게 빛나는, 마법에 걸린 초승달 모양 곤돌라.","올드 샬레이안의 창고에 '증여품'으로 분류되어 보관 중이던, 마법에 걸린 초승달 모양 곤돌라. 누가 보냈는지는 공개되지 않았지만, 시종으로 딸려 온 마법인형을 보면 어느 정도 추측이 된다.","나를 달로 데려가 줘요…"
330,"소뿔코에 올라탑니다.
장애물로 설계된 기계 코뿔소. ","블런더빌의 장애물로 설계된 기계 코뿔소. 넘치는 힘을 살려, 지금까지 수많은 젤리빈의 앞길을 막아왔다. 하지만 이번에는 경품으로서, 모험가의 앞길을 열어주려는 모양이다.","…………"
331,"억압자에 올라탑니다.
푸른손이 개발한 무인 병기를 탑승용으로 개조한 기체.","푸른손이 개발한 무인 병기를 탑승용으로 개조한 기체. 원래 무인 병기였기에 탑승 공간을 확보하기 위해 무기를 전부 떼어 냈다. 덕분에 내부에는 승차감이 좋은 고급스러운 공간이 펼쳐져 있다.","푸슈우우우우"
332,"심연 스라소니에 올라탑니다.
붉은 달 밑바닥에서 발견된 환상 생물.","에테르로 구성된 환상 생물의 일종이며, 제13세계의 달 밑바닥에서 소용돌이치던 다양한 어둠속성의 힘을 강하게 띤다. 보는 이에게 고향을 그리는 마음을 불러일으키는 빛을 지녔으나, 이 사역마의 내력에 대해서는 아직 밝혀지지 않았다.","…………"
333,"사보텐더 델라루나에 올라탑니다.
어느 상회 주인의 축복을 받은 사보텐더. 이야기를 들으며 자랐다.","상인 '로웨나'의 축복을 받아 호화롭게 살던 사보텐더. 물 주기를 자주 까먹는 로웨나를 대신하여 쿠로 알리아포가 이야기를 들려주며 정성껏 보살핀 결과, 무럭무럭 자라서 빛을 발하는 묘한 개체로 성장한 듯하다.","바늘 0개!"
334,"환영 스타티스에 올라탑니다.
알로알로 섬에서 만난, 외떨어진 요정의 분신.","장난을 좋아하는, 외떨어진 요정. 어떤 군학자의 파트너였지만, 주인이 사망한 뒤에도 에테르가 흩어지지 않아 오랜 시간 홀로 보냈다. 그 지루함을 달래줄 만한 모험가를 발견하고, 분신을 만들어 동행시키기로 한 듯하다.","후후훗"
335,"갈론드 GL-IIT에 올라탑니다.
갈론드 GL-II에 경운기를 연결한, 개척용 삼륜차.","갈론드 아이언웍스 사가 만든 마도 이륜차 GL-II에 경운기를 연결한, 개척용 삼륜차. 청린기관을 동력으로 로터리 엔진을 회전시켜, 황무지도 쉽게 일굴 수 있으며, 뒤쪽에는 사람을 태우거나 물건을 실어 운반할 수도 있다.","드르르르륵…"
336,"낭랑이에 올라탑니다.
복숭아꽃을 좋아하는 소녀 구부.","복숭아꽃이 피는 아름다운 곳에서 구김살 없이 자란 구부. 방랑 예술가인 알데문드와 각지를 떠돌다, 프린세스데이에는 많은 사람들에게 자신의 재주를 선보였다. 보다 많은 사람들에게 웃음을 주기 위해, 여행하는 모험가를 따르기로 결정한 듯하다.","구부, 구부부~♪"
337,"","",""
338,"쿠아쿠아에 올라탑니다.
남해 제도에서 확인된, 비술에서 유래한 사역마.","알로알로 섬에서 만난 보물 사냥꾼이 부리던 사역마. 남해 제도에서 발전해 온 비술에서 유래한 사역마이기도 하며, 심핵으로는 목재가 쓰였다. 보석으로 카벙클을 만들기 이전의 옛날 방식으로 만든 존재이다.","쿠아!"
339,"섬 피어리풀에 올라탑니다.
커다랗게 자란 피어리풀. 아직 썩지는 않았어!","섬 밖에서 온 만드라고라. 어떤 무역선에 식재료로 실렸던 과거가 있다. 수프의 재료로 사용되기 직전에 이판사판으로 바다에 뛰어든 결과, 무인도에 떠밀려 왔다. 무인도의 비옥한 땅과 햇빛 덕분에 커다랗게 성장했다…… 고 한다.","%%◎▲※〇…"
340,"섬 아데니움에 올라탑니다.
커다랗게 자란 아데니움. 언젠가 넓은 세상으로!","무인도산 아데니움. 채소국가 '서 만드라 왕국'에서 곱게 자라왔으나, 어느 날 해안에 떠밀려 온 피어리풀과 만나게 된다. 그녀를 통해 섬 밖에 넓은 세계가 있다는 것을 알게 된 그는, 모험을 떠나는 꿈을 꾸고 있다…… 고 한다.","〇▽◎×□!"
341,"","",""
342,"챠이챠에 올라탑니다.
비막을 펼쳐 나무 사이를 날아다니는 초식동물.","비막을 펼쳐 나무 사이를 날아다니는 초식동물. 영역 의식이 강하며, 대형 포식자를 보고도 겁먹지 않고 날개처럼 생긴 침상 연골을 활용해 달려들 정도로 사나운 일면도 있다. 또한 그 이름은 슈발라족 말로 '뛰노는 작은 목소리'라는 뜻이다.","푸슈푸슈…"
343,"에어스피너 A9에 올라탑니다.
신생 알렉산드리아 연왕국에서 만든 1인승 비행 기계. 무기류는 딸려 있지 않다.","신생 알렉산드리아 연왕국에서 만든 1인승 비행 기계. 일렉트로프제 회전기로 번개기운을 바람속성으로 바꾸어, 회오리를 분출하며 비행한다. 군에서도 채용하기는 했지만, A9 타입은 민간용이기에 무기류는 딸려 있지 않다.","슈우웅…"
344,"알파카에 올라탑니다.
순백색 털이 특징인 네발짐승. 침 냄새가 어마어마하다.","순백색 털이 특징인 네발짐승. 주로 투랄 대륙 산악지대에서 가축으로 사육된다. 털은 직물로 가공하며, 하체가 튼튼하기 때문에 운반용이나 탑승용으로도 큰 역할을 하고 있다. 투랄에서는 펠루펠루족의 행상을 도와주는 좋은 친구로서 널리 알려져 있다.","뿌우뿌우♪"
345,"재앙의 날개에 올라탑니다.
워코 라 도에서 발견된 마법 날개.","환수 발리가르만다의 날개와 흡사한 마법 날개. 주인에 걸맞은 사람 곁에 스스로 내려앉는다고 전해지지만, 그 내력은 수수께끼에 싸여 있다. 어찌 되었든 이 날개를 받은 자는 '살아있는 재앙'의 위엄을 몸에 두르고 있을 것이다.","…………"
346,"무왕의 날개에 올라탑니다.
에버킵 최상층에서 발견된 마법 날개.","에버킵 최상층, 무왕의 왕좌 근처에서 발견된 마법 날개. 푸른 비늘 같은 깃털이 기적의 아이 조라쟈를 연상시키나, 내력은 수수께끼에 싸여 있다. 어찌 되었든 이 날개를 받은 자는 '무왕'의 긍지를 몸에 두르고 있을 것이다.","…………"
347,"아웃러너에 올라탑니다.
신생 알렉산드리아 연왕국에서 만든 자율형 범용 기계. 표정 패턴이 의외로 풍부하다.","신생 알렉산드리아 연왕국에서 만든 자율형 범용 기계. 시설 청소부터 기기 점검, 때로는 위험 생물 제거에 이르기까지 다양한 일을 한다. 시민들에게 친근한 느낌을 주기 위해, 몸통 정면에 있는 모니터에 익살스러운 표정이 표시된다.","삐삐삑"
348,"메와퍄라에 올라탑니다.
카피바라의 성체. 의리 있는 성격인 듯하다.","샬로니 황야를 여행하던 카피바라 성체. 어느 날 투랄비드랄 '토크로네'에게 습격당해 통째로 삼켜졌지만 뱃속에서 살아남았다. 목숨을 구해준 모험가에게 은혜를 갚기 위해 여행에 동행하기를 원한 듯하다.","그릉그릉…"
349,"모노휠 S1에 올라탑니다.
우수한 투사에게 주어진다고 하는 특별한 일륜차.","아르카디아 소사이어티가 우수한 투사에게 수여하는 포상. 고도의 자세 제어 프로그램이 탑재되어 있어, 장소에 구애받지 않고 자유롭게 달릴 수 있다. 그러나 자세를 제어하기 어려워, 능숙하게 타려면 수련이 필요하다.","키잉"
350,"로네크에 올라탑니다.
주로 사카 투랄에 서식하는 네발짐승.","사카 투랄에 서식하는 대형 초식동물. 뿔과 털, 가죽, 고기 등 모든 부위에 이용 가치가 있어 예로부터 사람들의 생활을 지탱해 왔다. 계절마다 사냥감을 쫓아 이동하는 수렵 부족 중에는 로네크를 조상령으로 모시는 자도 적지 않다.","푸르릉"
351,"울르에 올라탑니다.
라타토스크의 권속인 드래곤족. 사냥 속에서 빛나는 영웅을 좋아한다고 한다.","라타토스크의 권속인 드래곤족으로 인간을 좋아한다. 함께 용시를 짓기에 걸맞은 인물을 찾던 중, 사냥 속에서 빛을 발하는 영웅을 발견했다. 이 인물과 함께 더 '반짝임'을 보고 싶다고 생각해 여행에 동행하는 길을 택했다.","그르르!"
352,"케지구라에 올라탑니다.
마무쟈족 말로 '나는 금'이라는 뜻의 이름을 지닌, 비행형 골렘.","세노테 쟈쟈구랄에서 발견된 비행형 골렘. 곳곳에 장식된 조각은 마무쟈족 양식이지만, 몸체는 오래되었다. 아마 고대 요카후이 문명의 유산을 후대 마무쟈족이 장식한 것으로 보인다.","구구구…"
353,"기계거북에 올라탑니다.
오리제닉스 연구소에서 개발된 육지전 병기.","오리제닉스 연구소에서 개발된 육지전 병기. 대형 육지거북에 일렉트로프제 강화 골격과 서보 모터를 장착하여 방어력과 근력을 강화했다. 원래는 온순한 성격이므로 전투 시에는 육식 짐승의 영혼을 주입해 사나움을 부여하는 듯하다.","투욱!"
354,"산악 즈에 올라탑니다.
근동의 고산지대에 서식한다고 하는 희귀한 괴조.","근동의 고산지대에 분포하는 괴조 즈의 근연종. 라자한의 연금술사들이 이 거친 괴조를 길들이기 위해 특별한 음료를 개발하여 먹였더니, 상쾌한 감귤 계열 향이 나게 되었다고 한다.","즈!"
355,"","",""
356,"배럴텐더에 올라탑니다.
사카 투랄의 황야에 서식하는 야성적인 근육질 사보텐더.","사카 투랄의 황야에 서식하는 야성적인 근육질 사보텐더. 어느 모험가에게 패배한 뒤 자신을 더욱 단련하기 위해 여행에 나섰다. 근력 운동의 일환으로 사람을 옮기는 일에 적극적이어서, 무게추 대신 사용할 승객을 찾고 있다.","파워~~~~~!"
357,"알핥기에 올라탑니다.
어느 여자 상인의 축복을 받은 큰개미핥기. 개미가 아닌 알을 먹는다.","상인 '로웨나'의 축복을 받아 호화롭게 살던 큰개미핥기. 야생에서는 하루에 몇만 마리에 달하는 개미를 잡아먹지만, 개미를 조달하기가 어려워 달걀물을 먹이며 키웠다. 사람을 잘 따르며, 신뢰 관계를 구축하면 등에 태워줄 것이다.","크샤아…!"
358,"푸누티에 올라탑니다.
투랄 여행사의 마스코트가 된, 붙임성 좋은 바다짐승.","요카 투랄의 하천과 호수, 연안에 서식하는 대형 짐승. 기질이 온화해 예로부터 사람에게 이용되어 배를 끌어왔다. 이 개체는 특히 호기심이 왕성해, 주술로 비행할 수 있게 된 뒤 여행에도 흥미를 갖게 된 듯하다.","퓨웅~, 피이이~♪"
359,"","",""
360,"어둠의 날개옷에 올라탑니다.
어둠의 구름이 두르고 있던 날개옷의 조각.","어둠의 구름이 두르고 있던 날개옷의 조각. 마력이 남아 있는지, 사라지지 않고 계속 떠 있다. 두르면 몸이 떠오르며 최고급 양털에 싸인 것 같은 느낌이 들지만, 주변에는 항상 구름이 감돌기 때문에 습도는 높다. ","푹신푹신!"
361,"암흑 영역에 올라탑니다.
어둠의 구름이 만들어 낸 영역의 일부. 오랫동안 타고 있어도 사라지지 않는다.","어둠의 구름이 만들어 낸 영역의 일부. 영역의 주인이 인정한 자만이 존재할 수 있는 곳이며, 많은 적대자들을 암흑의 하늘에 떨어뜨려 왔다. 그러나 격렬한 싸움 끝에 주인이 사라진 결과, 승자인 모험가가 영유권을 얻게 된 모양이다.","우르르릉…"
362,"풍화냄비에 올라탑니다.
하늘을 달리는 냄비. 원래는 제기였다고 한다.","먼 옛날, 얀샤의 군주가 제기인 '냄비'로 요리하자, 냄비가 신기 '풍화이륜'처럼 떠오른 진기한 일이 있었다. 이후 각 시대의 지배자들은 여러 가지 재료를 냄비에 넣고, 하늘을 달리며 맛을 즐겼다고 한다.","부글부글…"
363,"영원의 날개에 올라탑니다.
차원 황도에서 발견된 마법 날개.","이터널 퀸과 결전을 치른 땅에서 발견된 마법 날개. 장엄한 장갑은 영원인의 수호자를 연상시키나, 내력은 수수께끼에 싸여 있다. 어찌 되었든 이 날개를 받은 자는 '영원의 여왕'의 자애를 몸에 두르고 있을 것이다.","…………"
364,"파워 로더에 올라탑니다.
우주 개척 계획을 위해 개발된 작업용 중장비.","우주 개척 계획을 위해 만든 작업용 중장비. 레포릿뿐만 아니라 샬레이안과 갈레말 제국 출신 기술자도 설계에 참여했다고 한다. 이 때문인지 특히 조종 계통 쪽이 마도 아머의 영향을 많이 받았다.","위잉, 위잉"
365,"상인의 견신에 올라탑니다.
거상이 보살피던 커다란 이리. 어째서인지 하늘을 달린다.","시장 조사를 위해 동방으로 간 상인 '로웨나'가 그곳에서 보호한 커다란 이리. 어떤 존재의 가호를 받았는지 하늘을 달린다. 또한 동방에서는 개에게 새전을 주고, 주인을 대신해 멀리 있는 신사에 보내는 풍습이 있는 모양인데…….","짤랑!"
366,"","",""
367,"","",""
368,"","",""
369,"","",""
370,"","",""
