#,Text,Unknown0,Unknown1,TYPE,PARAM,LINK
1555,,,,0,0,0
1556,,,,0,0,0
1557,,,,0,0,0
1558,,,,0,0,0
1559,,,,0,0,0
1560,,,,0,0,0
1561,,,,0,0,0
1562,,,,0,0,0
1563,,,,0,0,0
1564,,,,0,0,0
1565,,,,0,0,0
1566,,,,0,0,0
1567,,,,0,0,0
1568,,,,0,0,0
1569,,,,0,0,0
1570,,,,0,0,0
1571,,,,0,0,0
1572,,,,0,0,0
1573,,,,0,0,0
1574,,,,0,0,0
1575,,,,0,0,0
1576,,,,0,0,0
1577,,,,0,0,0
1578,,,,0,0,0
1579,,,,0,0,0
1580,,,,0,0,0
1581,,,,0,0,0
1582,,,,0,0,0
1583,,,,0,0,0
1584,,,,0,0,0
1585,,,,0,0,0
1586,,,,0,0,0
1587,,,,0,0,0
1588,,,,0,0,0
1589,,,,0,0,0
1590,,,,0,0,0
1591,,,,0,0,0
1592,,,,0,0,0
1593,,,,0,0,0
1594,,,,0,0,0
1595,,,,0,0,0
1596,,,,0,0,0
1597,,,,0,0,0
1598,,,,0,0,0
1599,,,,0,0,0
1600,,,,0,0,0
1601,,,,0,0,0
1602,,,,0,0,0
1603,,,,0,0,0
1604,,,,0,0,0
1605,,,,0,0,0
1606,,,,0,0,0
1607,,,,0,0,0
1608,,,,0,0,0
1609,,,,0,0,0
1610,,,,0,0,0
1611,,,,0,0,0
1612,,,,0,0,0
1613,,,,0,0,0
1614,,,,0,0,0
1615,,,,0,0,0
1616,,,,0,0,0
1617,,,,0,0,0
1618,,,,0,0,0
1619,,,,0,0,0
1620,,,,0,0,0
1621,,,,0,0,0
1622,,,,0,0,0
1623,,,,0,0,0
1624,,,,0,0,0
1625,,,,0,0,0
1626,,,,0,0,0
1627,,,,0,0,0
1628,,,,0,0,0
1629,,,,0,0,0
1630,,,,0,0,0
1631,,,,0,0,0
1632,,,,0,0,0
1633,,,,0,0,0
1634,,,,0,0,0
1635,,,,0,0,0
1636,,,,0,0,0
1637,,,,0,0,0
1638,,,,0,0,0
1639,,,,0,0,0
1640,,,,0,0,0
1641,,,,0,0,0
1642,,,,0,0,0
1643,,,,0,0,0
1644,,,,0,0,0
1645,,,,0,0,0
1646,,,,0,0,0
1647,,,,0,0,0
1648,,,,0,0,0
1649,,,,0,0,0
1650,,,,0,0,0
1651,,,,0,0,0
1652,,,,0,0,0
1653,,,,0,0,0
1654,,,,0,0,0
1655,,,,0,0,0
1656,,,,0,0,0
1657,,,,0,0,0
1658,,,,0,0,0
1659,,,,0,0,0
1660,,,,0,0,0
1661,,,,0,0,0
1662,,,,0,0,0
1663,,,,0,0,0
1664,,,,0,0,0
1665,,,,0,0,0
1666,,,,0,0,0
1667,,,,0,0,0
1668,,,,0,0,0
1669,,,,0,0,0
1670,,,,0,0,0
1671,,,,0,0,0
1672,,,,0,0,0
1673,,,,0,0,0
1674,,,,0,0,0
1675,,,,0,0,0
1676,,,,0,0,0
1677,,,,0,0,0
1678,,,,0,0,0
1679,,,,0,0,0
1680,,,,0,0,0
1681,,,,0,0,0
1682,,,,0,0,0
1683,,,,0,0,0
1684,,,,0,0,0
1685,,,,0,0,0
1686,,,,0,0,0
1687,,,,0,0,0
1688,,,,0,0,0
1689,,,,0,0,0
1690,,,,0,0,0
1691,,,,0,0,0
1692,,,,0,0,0
1693,,,,0,0,0
1694,,,,0,0,0
1695,,,,0,0,0
1696,,,,0,0,0
1697,,,,0,0,0
1698,,,,0,0,0
1699,,,,0,0,0
1700,,,,0,0,0
1701,,,,0,0,0
1702,Program Revision: UNKNOWN,,,0,0,0
1703,ffxiv: UNKNOWN,,,0,0,0
1704,exUNKNOWN: UNKNOWN,,,0,0,0
1705,,,,0,0,0
1706,,,,0,0,0
1707,,,,0,0,0
1708,,,,0,0,0
1709,,,,0,0,0
1710,,,,0,0,0
1711,,,,0,0,0
1712,,,,0,0,0
1713,,,,0,0,0
1714,,,,0,0,0
1715,,,,0,0,0
1716,,,,0,0,0
1717,,,,0,0,0
1718,,,,0,0,0
1719,,,,0,0,0
1720,,,,0,0,0
1721,,,,0,0,0
1722,,,,0,0,0
1723,,,,0,0,0
1724,,,,0,0,0
1725,,,,0,0,0
1726,,,,0,0,0
1727,,,,0,0,0
1728,,,,0,0,0
1729,,,,0,0,0
1730,,,,0,0,0
1731,,,,0,0,0
1732,,,,0,0,0
1733,,,,0,0,0
1734,,,,0,0,0
1735,,,,0,0,0
1736,,,,0,0,0
1737,,,,0,0,0
1738,,,,0,0,0
1739,,,,0,0,0
1740,수염 및 흉터 등,,,0,0,0
1741,점 및 흉터 등,,,0,0,0
1742,문신,,,0,0,0
1743,귀걸이,,,0,0,0
1744,문신 색,,,0,0,0
1745,귀걸이 색,,,0,0,0
1746,눈동자 테두리,,,0,0,0
1747,비늘 및 치장,,,0,0,0
1748,눈동자 테두리 색,,,0,0,0
1749,문신 및 장식,,,0,0,0
1750,문신 및 장식 색,,,0,0,0
1751,점 및 장식 등,,,0,0,0
1752,,,,0,0,0
1753,엄니 길이,,,0,0,0
1754,,,,0,0,0
1755,문신 및 장식,,,0,0,0
1756,문신 및 장식 색,,,0,0,0
1757,,,,0,0,0
1758,,,,0,0,0
1759,,,,0,0,0
1760,,,,0,0,0
1761,,,,0,0,0
1762,,,,0,0,0
1763,,,,0,0,0
1764,,,,0,0,0
1765,,,,0,0,0
1766,,,,0,0,0
1767,,,,0,0,0
1768,,,,0,0,0
1769,,,,0,0,0
1770,,,,0,0,0
1771,,,,0,0,0
1772,,,,0,0,0
1773,,,,0,0,0
1774,,,,0,0,0
1775,,,,0,0,0
1776,,,,0,0,0
1777,,,,0,0,0
1778,,,,0,0,0
1779,,,,0,0,0
1780,,,,0,0,0
1781,,,,0,0,0
1782,,,,0,0,0
1783,,,,0,0,0
1784,,,,0,0,0
1785,,,,0,0,0
1786,,,,0,0,0
1787,,,,0,0,0
1788,,,,0,0,0
1789,,,,0,0,0
1790,,,,0,0,0
1791,,,,0,0,0
1792,,,,0,0,0
1793,,,,0,0,0
1794,,,,0,0,0
1795,,,,0,0,0
1796,,,,0,0,0
1797,,,,0,0,0
1798,,,,0,0,0
1799,,,,0,0,0
1800,로그인 처리를 중단하시겠습니까?,,,0,0,0
1801,일정 시간 동안 조작하지 않아 자동으로 접속이 종료되었습니다.,,,0,0,0
1802,**이 종족을 선택하려면 확장팩 '' 설치해야 합니다.**,,,0,0,0
1803,"RGB: UNKNOWN,UNKNOWN,UNKNOWN",,,0,0,0
1804,방어 역할, ,"동료를 지키는 역할을 담당하는 전투 클래스입니다.
방어 능력이 뛰어나고, 성장하며 적이 자신을 공격하게 만들거나
자신의 방어력을 향상시키는 기술 등을 습득합니다.

초기 클래스에서는 검술사와 도끼술사가 해당됩니다.
성장 후의 잡에서는 나이트, 전사, 암흑기사, 건브레이커가 해당됩니다.",0,230901,0
1805,회복 역할, ,"동료를 회복하는 역할을 담당하는 전투 클래스입니다.
공격 능력은 낮지만, 성장하며 동료를 치유하고 지키기 위한
다양한 기술을 습득합니다.

초기 클래스에서는 환술사가 해당됩니다.
성장 후의 잡에서는 백마도사, 학자, 점성술사, 현자가 해당됩니다.
다만, 학자는 공격 역할인 비술사를 성장시켜야만 잡 체인지를 할 수 있습니다.",0,230902,0
1806,공격 역할, ,"적을 공격하는 역할을 담당하는 전투 클래스입니다.
다른 역할에 비해 공격 능력이 뛰어나고,
성장하며 다양한 공격 수단과 공격 능력을 향상시키는 기술을 습득합니다.

초기 클래스에서는 격투사, 창술사, 궁술사, 주술사, 비술사가 해당됩니다.
성장 후의 잡에서는 몽크, 용기사, 닌자, 사무라이, 리퍼, 바이퍼, 음유시인, 기공사,
무도가, 흑마도사, 소환사, 적마도사, 픽토맨서, 청마도사가 해당됩니다.

또한, 공격 역할은 3종류로 접근전이 주특기인 근접 물리 공격 역할과
활과 총 등을 사용하는 원거리 물리 공격 역할, 마법이 주특기인 원거리 마법 공격 역할이 있습니다.",0,230903,0
1807,,,,0,0,0
1808,,,,0,0,0
1809,,,,0,0,0
1810,,,,0,0,0
1811,,,,0,0,0
1812,,,,0,0,0
1813,,,,0,0,0
1814,,,,0,0,0
1815,,,,0,0,0
1816,,,,0,0,0
1817,,,,0,0,0
1818,,,,0,0,0
1819,,,,0,0,0
1820,,,,0,0,0
1821,,,,0,0,0
1822,,,,0,0,0
1823,,,,0,0,0
1824,,,,0,0,0
1825,,,,0,0,0
1826,,,,0,0,0
1827,,,,0,0,0
1828,,,,0,0,0
1829,,,,0,0,0
1830,,,,0,0,0
1831,,,,0,0,0
1832,,,,0,0,0
1833,,,,0,0,0
1834,,,,0,0,0
1835,,,,0,0,0
1836,,,,0,0,0
1837,,,,0,0,0
1838,,,,0,0,0
1839,,,,0,0,0
1840,,,,0,0,0
1841,,,,0,0,0
1842,,,,0,0,0
1843,,,,0,0,0
1844,,,,0,0,0
1845,,,,0,0,0
1846,,,,0,0,0
1847,,,,0,0,0
1848,,,,0,0,0
1849,,,,0,0,0
1850,,,,0,0,0
1851,,,,0,0,0
1852,,,,0,0,0
1853,,,,0,0,0
1854,,,,0,0,0
1855,,,,0,0,0
1856,,,,0,0,0
1857,,,,0,0,0
1858,,,,0,0,0
1859,,,,0,0,0
1860,,,,0,0,0
1861,,,,0,0,0
1862,,,,0,0,0
1863,,,,0,0,0
1864,,,,0,0,0
1865,,,,0,0,0
1866,,,,0,0,0
1867,,,,0,0,0
1868,,,,0,0,0
1869,,,,0,0,0
1870,,,,0,0,0
1871,,,,0,0,0
1872,,,,0,0,0
1873,,,,0,0,0
1874,,,,0,0,0
1875,,,,0,0,0
1876,,,,0,0,0
1877,,,,0,0,0
1878,,,,0,0,0
1879,,,,0,0,0
1880,,,,0,0,0
1881,,,,0,0,0
1882,,,,0,0,0
1883,,,,0,0,0
1884,,,,0,0,0
1885,,,,0,0,0
1886,,,,0,0,0
1887,,,,0,0,0
1888,,,,0,0,0
1889,,,,0,0,0
1890,,,,0,0,0
1891,,,,0,0,0
1892,,,,0,0,0
1893,,,,0,0,0
1894,,,,0,0,0
1895,,,,0,0,0
1896,,,,0,0,0
1897,,,,0,0,0
1898,,,,0,0,0
1899,,,,0,0,0
1900,,,,0,0,0
1901,,,,0,33,0
1902,,,,0,22,0
1903,,,,0,55,0
1904,,,,0,420,0
1905,,,,0,340,0
1906,,,,0,500,0
1907,,,,0,450,0
1908,,,,0,11,0
1909,,,,0,32,0
1910,,,,0,0,0
1911,,,,0,20,0
1912,,,,0,12,0
1913,,,,0,50,0
1914,,,,0,300,0
1915,,,,0,240,0
1916,,,,0,360,0
1917,,,,0,450,0
1918,,,,0,0,0
1919,,,,0,0,0
1920,,,,0,0,0
1921,,,,0,20,0
1922,,,,0,15,0
1923,,,,0,40,0
1924,,,,0,300,0
1925,,,,0,240,0
1926,,,,0,360,0
1927,,,,0,450,0
1928,,,,0,0,0
1929,,,,0,77,0
1930,,,,0,60,0
1931,,,,0,10,0
1932,,,,0,5,0
1933,,,,0,40,0
1934,,,,0,200,0
1935,,,,0,160,0
1936,,,,0,240,0
1937,,,,0,250,0
1938,,,,0,85,0
1939,,,,0,60,0
1940,,,,0,0,0
1941,,,,0,0,0
1942,,,,0,0,0
1943,,,,0,33,0
1944,,,,0,450,0
1945,,,,0,0,0
1946,,,,0,0,0
1947,,,,0,0,0
1948,,,,0,0,0
1949,,,,0,0,0
1950,생성할 캐릭터의 종족과 성별을 선택하십시오.,,,0,0,0
1951,생성할 캐릭터의 부족을 선택하십시오.,,,0,0,0
1952,캐릭터의 성별을 선택하십시오.,,,0,0,0
1953,캐릭터의 외모를 결정하십시오.,,,0,0,0
1954,"캐릭터의 생일을 에오르제아 날짜로 결정하십시오.

**생일은 게임 플레이에 영향을 주지 않습니다.**",,,0,0,0
1955,"캐릭터의 수호신을 선택하십시오.

**수호신은 게임 플레이에 영향을 주지 않습니다.**",,,0,0,0
1956,초기 전투 클래스를 선택하십시오.,,,0,0,0
1957,캐릭터를 생성할 서버를 선택하십시오.,,,0,0,0
1958,캐릭터 이름을 결정하십시오.,,,0,0,0
1959,캐릭터 이름을 변경하십시오.,,,0,0,0
1960,캐릭터 미리보기 의상을 집사 의상으로 변경합니다. 고용된 집사는 기본적으로 이 옷을 입고 있습니다.,,,0,0,0
1961,캐릭터 미리보기 의상을 종족별 초기 장비로 변경합니다. 게임을 시작하면 기본적으로 이 장비를 가지고 있습니다.,,,0,0,0
1962,캐릭터 미리보기 의상을 각 클래스가 성장한 직업에 어울리는 장비로 변경합니다. 전투 클래스 선택 단계에서 확인할 수 있습니다.,,,0,0,0
1963,캐릭터 미리보기 의상을 속옷으로 변경합니다. 캐릭터의 장비를 해제하면 이 모습으로 표시됩니다.,,,0,0,0
1964,캐릭터 자세를 가만히 서 있는 상태로 변경합니다. 캐릭터를 자세히 관찰하기 좋습니다.,,,0,0,0
1965,캐릭터가 다양한 감정 표현을 하는 상태로 변경합니다. 캐릭터의 동작을 확인하기 좋습니다.,,,0,0,0
1966,,,,0,0,0
1967,캐릭터 생성 화면의 배경과 조명을 '에테르 공간'으로 변경합니다.,,,0,0,0
1968,캐릭터 생성 화면의 배경과 조명을 '야외 숲'으로 변경합니다.,,,0,0,0
1969,캐릭터 생성 화면의 배경과 조명을 '실내'로 변경합니다.,,,0,0,0
1970,캐릭터 생성을 중단합니다. 생성 중인 캐릭터 정보가 모두 사라집니다.,,,0,0,0
1971,캐릭터 생성 화면의 배경과 조명을 '야외 바다'로 변경합니다.,,,0,0,0
1972,캐릭터 생성 화면의 배경과 조명을 '야외 황야'로 변경합니다.,,,0,0,0
1973,에오르제아 달력,,"에오르제아의 날짜를 표시한 달력입니다.
별과 그림자, 두 극성이 번갈아 나타나는 달을 6개 속성이 차례로 거쳐가면 1년이 지납니다.
(선택하신 날짜에 해당하는 현실 날짜가 아래에 표시됩니다.)",0,0,0
1974,레벨 UNKNOWN ,,,0,0,0
1975,,,,0,0,0
1976,시스템 설정 창을 엽니다.,,,0,0,0
1977,배경의 조명과 시간을 변경합니다.,,,0,0,0
1978,야외 배경의 날씨를 변경합니다.,,,0,0,0
1979,카메라 조작 설정을 변경합니다.,,,0,0,0
1980,림사 로민사,,"로타노 해에 있는 바일브랜드 섬 남부에 위치한 해양도시국가.
여기저기 솟아난 수많은 섬과 암초를 잇는 다리, 그리고 새하얀 집들이 장관을 이룬다.
시민이 직접 선출하는 지도자는 '제독'이라 불리며, 강력한 해군을 운용하고 있다.
에오르제아 앞바다를 거의 장악하고 있으나 해적 사건이 끊이지 않아 골치를 앓고 있다.",0,0,0
1981,그리다니아,,"알데나드 소대륙 동부에 펼쳐진 울창한 삼림과 하천을 영유하는 전원도시국가.
수많은 운하와 물레방아, 커다란 목조 건축물이 도시 경관을 이루고 있다.
귀곡부대를 비롯한 강력한 순찰대가 항상 숲을 감시하며 도시를 지키고 있다.",0,0,0
1982,울다하,,"알데나드 소대륙 남부에 펼쳐진 황량한 사막지대에 위치한 교역도시국가.
높은 성벽, 도시 안에 밀집한 투기장과 도박장 같은 오락 시설,
그리고 중심부에 돔 형태로 세워진 왕궁이 도시 경관을 이루고 있다.
대외적으로는 역사 깊은 울 왕조의 여왕 '나나모 울 나모'가 통치하는 왕정이라고 하나,
실제로는 모래전갈회라는 여섯 사람의 실세가 나랏일을 좌우하고 있다.",0,0,0
1983,,,,0,0,0
1984,"이름에는 한글 및 영문만 사용할 수 있으며,2자이상 최대 9자로 지을 수 있습니다.
 (한글, 영문 모두 한 글자로 취급됩니다.)
 공백은 넣을 수 없습니다.",,,0,0,0
1985,"이름에는 한글 및 영문만 사용할 수 있으며,2자이상 최대 9자로 지을 수 있습니다.
 (한글, 영문 모두 한 글자로 취급됩니다.)
 공백은 넣을 수 없습니다.",,,0,0,0
1986,,,,0,0,0
1987,,,,0,0,0
1988,,,,0,0,0
1989,,,,0,0,0
1990,캐릭터 미리보기를 현재 착용 중인 장비로 변경합니다. 일부 장비는 얼굴이나 머리카락을 가릴 수 있습니다.,,,0,0,0
1991,편집 화면의 배경과 조명을 '에테르 공간'으로 변경합니다.,,,0,0,0
1992,편집 화면의 배경과 조명을 '야외 숲'으로 변경합니다.,,,0,0,0
1993,편집 화면의 배경과 조명을 '실내'로 변경합니다.,,,0,0,0
1994,편집을 중단합니다. 편집 중인 외모 정보는 모두 사라집니다.,,,0,0,0
1995,편집 화면의 배경과 조명을 '야외 바다'로 변경합니다.,,,0,0,0
1996,편집 화면의 배경과 조명을 '야외 황야'로 변경합니다.,,,0,0,0
1997,,,,0,0,0
1998,,,,0,0,0
1999,,,,0,0,0
2000,"© SQUARE ENIX Published in Korea by Actoz Soft CO., LTD.",,,0,0,0
2001,게임 시작,,,0,0,0
2002,나가기,,,0,0,0
2003,시스템 설정,,,0,0,0
2004,오프닝 영상,,,0,0,0
2005,,,,0,0,0
2006,데이터 센터,,,0,0,0
2007,오프닝 영상,,,0,0,0
2008,신생 에오르제아,,,0,0,0
2009,뒤로,,,0,0,0
2010,캐릭터 선택,,,0,0,0
2011,동영상 및 타이틀,,,0,0,0
2012,창천의 이슈가르드,,,0,0,0
2013,홍련의 해방자,,,0,0,0
2014,칠흑의 반역자,,,0,0,0
2015,종족 및 성별,,,0,0,0
2016,부족,,,0,0,0
2017,생일,,,0,0,0
2018,수호신,,,0,0,0
2019,직업,,,0,0,0
2020,현재 위치,,,0,0,0
2021,서버 텔레포,,,0,0,0
2022,효월의 종언,,,0,0,0
2023,황금의 유산,,,0,0,0
2024,,,,0,0,0
2025,서버 선택,,,0,0,0
2026,,,,0,0,0
2027,캐릭터 생성,,,0,0,0
2028,저장된 캐릭터,,,0,0,0
2029,,,,0,0,0
2030,서버 선택,,,0,0,0
2031,,,,0,0,0
2032,,,,0,0,0
2033,서버 목록,,,0,0,0
2034,,,,0,0,0
2035,이름,,,0,0,0
2036,성,,,0,0,0
2037,변경,,,0,0,0
2038,캐릭터 이름,,,0,0,0
2039,캐릭터 이름을 변경하십시오.,,,0,0,0
2040,집사 이름,,,0,0,0
2041,집사의 이름을 변경하십시오.,,,0,0,0
2042,,,,0,0,0
2043,"식 남자 이름을 무작위로 생성합니다.
생성된 다음에도 자유롭게 편집하실 수 있습니다.",,,0,0,0
2044,저장된 외모 정보를 이용하시겠습니까?,,,0,0,0
2045,"UNKNOWN 서버가 자동으로 선택되었습니다.
이 서버에서 플레이 하려면 다음 단계로 진행하십시오.",,,0,0,0
2046,다른 서버 선택,,,0,0,0
2047,이전 단계로 되돌아가기,,,0,0,0
2048,,,,0,0,0
2049,,,,0,0,0
2050,확인,,,0,0,0
2051,취소,,,0,0,0
2052,뒤로,,,0,0,0
2053,새로 고침,,,0,0,0
2054,,,,0,0,0
2055,캐릭터 생성,,,0,0,0
2056,캐릭터 편집,,,0,0,0
2057,라이선스,,,0,0,0
2058,설정,,,0,0,0
2059,설치 정보,,,0,0,0
2060,동작,,,0,0,0
2061,서 있기,,,0,0,0
2062,각종 동작,,,0,0,0
2063,감정 표현,,,0,0,0
2064,복장,,,0,0,0
2065,종족,,,0,0,0
2066,직업 전용,,,0,0,0
2067,속옷,,,0,0,0
2068,집사,,,0,0,0
2069,장비,,,0,0,0
2070,배경,,,0,0,0
2071,아침,,,0,0,0
2072,한낮,,,0,0,0
2073,저녁,,,0,0,0
2074,심야,,,0,0,0
2075,낮,,,0,0,0
2076,밤,,,0,0,0
2077,머리 장비/장신구 해제,,,0,0,0
2078,"캐릭터 미리보기에서 머리 장비와 귀와 목의 장신구, 안경 등을 해제하여 얼굴과 머리카락이 잘 보이도록 합니다.",,,0,0,0
2079,,,,0,0,0
2080,1,,,0,0,0
2081,1,,,0,0,0
2082,2,,,0,0,0
2083,2,,,0,0,0
2084,3,,,0,0,0
2085,3,,,0,0,0
2086,4,,,0,0,0
2087,4,,,0,0,0
2088,5,,,0,0,0
2089,5,,,0,0,0
2090,6,,,0,0,0
2091,6,,,0,0,0
2092,,,,0,0,0
2093,,,,0,0,0
2094,,,,0,0,0
2095,조명 1,,,0,0,0
2096,조명 2,,,0,0,0
2097,,,,0,0,0
2098,,,,0,0,0
2099,,,,0,0,0
2100,캐릭터 이름,,,0,0,0
2101,이름,,,0,0,0
2102,성,,,0,0,0
2103,,,,0,0,0
2104,결정,,,0,0,0
2105,"이름은 2자 이상, 최대 9자로 지을 수 있습니다.

다른 사람과 중복된 이름은 사용할 수 없습니다.

이름에는 한글, 영문, 특수문자 '만 사용할 수 있습니다.",,,0,0,0
2106,"식 남자 이름을 무작위로 생성합니다.
생성된 다음에도 자유롭게 편집할 수 있습니다.",,,0,0,0
2107,,,,0,0,0
2108,,,,0,0,0
2109,,,,0,0,0
2110,남,,,0,0,0
2111,여,,,0,0,0
2112,,,,0,0,0
2113,,,,0,0,0
2114,,,,0,0,0
2115,,,,0,0,0
2116,,,,0,0,0
2117,,,,0,0,0
2118,,,,0,0,0
2119,,,,0,0,0
2120,변경 전,,,0,0,0
2121,변경 후,,,0,0,0
2122,짙게,,,0,0,0
2123,옅게,,,0,0,0
2124,눈동자 색,,,0,0,0
2125,양쪽 눈 색을 서로 다르게 하기,,,0,0,0
2126,외모 무작위 생성,,,0,0,0
2127,없음,,,0,0,0
2128,머리 색,,,0,0,0
2129,부분 염색,,,0,0,0
2130,통신 상태,,,0,0,0
2131,,,,0,0,0
2132,,,,0,0,0
2133,현재 외모로 되돌리기,,,0,0,0
2134,무늬 넣기,,,0,0,0
2135,좌우 반전,,,0,0,0
2136,,,,0,0,0
2137,,,,0,0,0
2138,,,,0,0,0
2139,,,,0,0,0
2140,캐릭터 외모 정보 불러오기,,,0,0,0
2141,"파이널판타지14 저장 데이터에서 아래의 캐릭터 외모 정보를 발견했습니다.
불러올 외모 정보를 선택하십시오.",,,0,0,0
2142,저장 날짜,,,0,0,0
2143,저장 칸,,,0,0,0
2144,부족 및 성별,,,0,0,0
2145,,,,0,0,0
2146,저장된 외모 정보가 없습니다.,,,0,0,0
2147,2013/8/27 8:00에 저장한 UNKNOWN번 칸 ' 남자' 캐릭터 외모 정보입니다. 이 정보를 불러오려면  설치되어 있어야 합니다.,,,0,0,0
2148,,,,0,0,0
2149,,,,0,0,0
2150,캐릭터 외모 정보 저장,,,0,0,0
2151,정보를 저장할 칸을 선택하십시오.,,,0,0,0
2152,저장 날짜,,,0,0,0
2153,저장 칸,,,0,0,0
2154,부족 및 성별,,,0,0,0
2155,,,,0,0,0
2156,,,,0,0,0
2157,,,,0,0,0
2158,,,,0,0,0
2159,,,,0,0,0
2160, 남자 캐릭터 외모 정보를 UNKNOWN번 칸에 저장합니다.,,,0,0,0
2161,설명,,,0,0,0
2162,저장,,,0,0,0
2163,취소,,,0,0,0
2164,2013/8/27 8:00에 저장한 UNKNOWN번 칸 ' 남자' 캐릭터 외모 정보를 불러옵니다.,,,0,0,0
2165,확인,,,0,0,0
2166,취소,,,0,0,0
2167,버전 1.0 당시 UNKNOWN 서버에 있던 'UNKNOWN :  남자' 캐릭터 외모 정보를 불러옵니다.,,,0,0,0
2168,버전 1.0 당시 UNKNOWN번 칸에 저장된 ' 남자' 캐릭터 외모 정보를 불러옵니다.,,,0,0,0
2169,2013/8/27 8:00에 저장한 UNKNOWN번 칸 ' 남자' 캐릭터 외모 정보를 덮어쓰시겠습니까?,,,0,0,0
2170,(버전 1.0),,,0,0,0
2171,(베타 버전),,,0,0,0
2172,(벤치마크),,,0,0,0
2173, 2013/8/27에 저장됨,,,0,0,0
2174,저장 칸 UNKNOWN번,,,0,0,0
2175, 남자,,,0,0,0
2176,"지금까지 편집한 외모 정보를 저장하시겠습니까?
외모 정보를 저장해 두면, 다른 캐릭터를 생성할 때
저장한 정보를 불러와 이어서 편집할 수 있습니다.",,,0,0,0
2177,예,,,0,0,0
2178,아니요,,,0,0,0
2179,"파일 형식이 잘못되었거나 파일이 손상되었습니다.
외모 정보를 불러오지 못했습니다.",,,0,0,0
2180,확인,,,0,0,0
2181,"저장된 외모 정보를 선택하여 불러옵니다.
편집 중인 외모 정보는 사라집니다. 계속하시겠습니까?",,,0,0,0
2182,예,,,0,0,0
2183,아니요,,,0,0,0
2184,저장하였습니다.,,,0,0,0
2185,저장에 실패했습니다.,,,0,0,0
2186,확인,,,0,0,0
2187,지금까지 편집한 외모 정보를 저장하시겠습니까? 저장한 정보는 캐릭터 생성 메뉴에서 불러올 수 있습니다. 또 파이널판타지14: 신생 에오르제아 정식 버전에서도 불러올 수 있습니다.,,,0,0,0
2188,미지원 정보,,,0,0,0
2189,2013/8/27 8:00에 저장한 UNKNOWN번 칸의 외모 정보는 현재 버전에서 지원되지 않습니다. 여기에 덮어쓰시겠습니까?,,,0,0,0
2190,동영상 보기,,,0,0,0
2191,신생 에오르제아,,,0,0,0
2192,창천의 이슈가르드,,,0,0,0
2193,홍련의 해방자,,,0,0,0
2194,,,,0,0,0
2195,,,,0,0,0
2196,,,,0,0,0
2197,,,,0,0,0
2198,,,,0,0,0
2199,,,,0,0,0
2200,,,,0,0,0
