#,Unknown0,Unknown1,Unknown2,RequiredItem[0],RequiredItem[1],RequiredItem[2],RequiredItemQuantity[0],RequiredItemQuantity[1],RequiredItemQuantity[2],Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,MissionType,WKSMissionText
925,0,2000000,0,1233,0,0,3,0,0,0,749,0,0,0,0,3,0,0,1,99
926,0,2000000,0,1346,0,0,3,0,0,0,750,0,0,0,0,3,0,0,1,99
927,0,2000000,0,1231,0,0,3,0,0,0,751,0,0,0,0,3,0,0,1,99
928,0,2000000,0,1232,0,0,3,0,0,0,752,0,0,0,0,3,0,0,1,99
929,0,2000000,0,1347,0,0,3,0,0,0,753,0,0,0,0,3,0,0,1,100
930,0,2000000,0,1348,0,0,1,0,0,0,754,0,0,0,0,3,0,0,1,147
931,0,2000000,0,1235,0,0,2,0,0,0,755,0,0,0,0,3,0,0,1,147
932,0,2000000,0,1349,0,0,2,0,0,0,756,0,0,0,0,3,0,0,1,147
933,0,2000000,0,1350,0,0,1,0,0,0,757,0,0,0,0,3,0,0,1,147
934,0,2000000,0,1344,0,0,3,0,0,0,758,0,0,0,0,3,0,0,1,99
935,41269,2000000,0,1231,0,0,3,0,0,0,759,0,0,0,3,3,0,0,1,99
936,0,2000000,0,1232,0,0,2,0,0,0,760,0,0,0,0,3,0,0,1,99
937,0,2000000,0,1354,0,0,3,0,0,0,761,0,0,0,0,3,0,0,1,100
938,41269,2000000,0,1233,0,0,3,0,0,0,762,0,0,0,3,3,0,0,1,99
939,41269,2000000,0,1355,0,0,3,0,0,0,763,0,0,0,3,3,0,0,1,100
940,0,2000000,0,1353,0,0,1,0,0,0,764,0,0,0,0,3,0,0,1,99
941,41269,2000000,0,1234,0,0,1,0,0,0,765,0,0,0,1,3,0,0,1,99
942,41269,2000000,0,1231,0,0,3,0,0,0,766,0,0,0,3,3,0,0,1,99
943,0,2000000,1200,0,0,0,0,0,0,0,767,0,0,0,0,4,0,0,1,236
944,0,2000000,0,1362,0,0,1,0,0,0,768,0,0,0,0,3,0,0,1,100
945,41269,2000000,300,0,0,0,0,0,0,0,769,0,0,0,1,4,0,0,1,237
946,0,2000000,0,1364,1365,1366,1,1,1,0,770,0,0,0,0,3,0,0,1,100
947,0,2000000,1200,0,0,0,0,0,0,0,771,0,0,0,0,4,0,0,1,237
948,0,2000000,0,1368,1369,1370,1,1,1,0,772,0,0,0,0,3,0,0,1,235
949,0,2000000,0,1236,0,0,1,0,0,0,773,0,0,0,0,3,0,0,1,145
950,0,2000000,0,1237,0,0,1,0,0,0,774,0,0,0,0,3,0,0,1,100
951,41269,2000000,900,0,0,0,0,0,0,0,775,0,0,0,2,4,0,0,1,238
952,0,2000000,0,1371,0,0,3,0,0,0,776,0,0,0,0,3,0,0,1,235
953,0,2000000,0,1372,0,0,3,0,0,0,777,0,0,0,0,3,0,0,1,235
954,41269,2000000,800,0,0,0,0,0,0,0,778,0,0,0,2,4,0,0,1,237
955,41269,2000000,0,1359,0,0,1,0,0,0,779,0,0,0,1,3,0,0,1,99
956,0,2000000,400,0,0,0,0,0,0,0,780,0,0,0,0,4,0,0,1,238
957,41269,2000000,0,1239,0,0,2,0,0,0,781,0,0,0,2,3,0,0,1,235
958,41269,2000000,400,0,0,0,0,0,0,0,782,0,0,0,1,4,0,0,1,237
959,41269,2000000,800,0,0,0,0,0,0,0,783,0,0,0,2,4,0,0,1,236
960,41269,2000000,0,1373,0,0,1,0,0,0,784,0,0,0,1,3,0,0,1,100
961,41269,2000000,0,1374,0,0,1,0,0,0,785,0,0,0,1,3,0,0,1,102
962,41269,2000000,0,1361,0,0,1,0,0,0,786,0,0,0,1,3,0,0,1,149
963,0,2000000,0,1375,0,0,3,0,0,0,787,0,0,0,0,3,0,0,1,99
964,0,2000000,0,1244,0,0,3,0,0,0,788,0,0,0,0,3,0,0,1,99
965,0,2000000,0,1376,0,0,3,0,0,0,789,0,0,0,0,3,0,0,1,99
966,0,2000000,0,1245,0,0,3,0,0,0,790,0,0,0,0,3,0,0,1,99
967,0,2000000,0,1377,0,0,3,0,0,0,791,0,0,0,0,3,0,0,1,99
968,0,2000000,0,1246,0,0,3,0,0,0,792,0,0,0,0,3,0,0,1,99
969,0,2000000,0,1375,0,0,3,0,0,0,793,0,0,0,0,3,0,0,1,99
970,0,2000000,0,1244,0,0,3,0,0,0,794,0,0,0,0,3,0,0,1,99
971,0,2000000,0,1247,0,0,3,0,0,0,795,0,0,0,0,3,0,0,1,100
972,0,2000000,0,1378,0,0,1,0,0,0,796,0,0,0,0,3,0,0,1,147
973,0,2000000,0,1379,0,0,2,0,0,0,797,0,0,0,0,3,0,0,1,147
974,0,2000000,0,1248,0,0,2,0,0,0,798,0,0,0,0,3,0,0,1,147
975,0,2000000,0,1380,0,0,1,0,0,0,799,0,0,0,0,3,0,0,1,147
976,0,2000000,0,1244,0,0,3,0,0,0,800,0,0,0,0,3,0,0,1,99
977,41269,2000000,0,1375,0,0,3,0,0,0,801,0,0,0,3,3,0,0,1,99
978,0,2000000,0,1376,0,0,2,0,0,0,802,0,0,0,0,3,0,0,1,99
979,0,2000000,0,1249,0,0,3,0,0,0,803,0,0,0,0,3,0,0,1,100
980,41269,2000000,0,1377,0,0,3,0,0,0,804,0,0,0,3,3,0,0,1,99
981,41269,2000000,0,1250,0,0,3,0,0,0,805,0,0,0,3,3,0,0,1,100
982,0,2000000,0,1246,0,0,1,0,0,0,806,0,0,0,0,3,0,0,1,99
983,41269,2000000,0,1357,0,0,1,0,0,0,807,0,0,0,1,3,0,0,1,99
984,41269,2000000,0,1244,0,0,3,0,0,0,808,0,0,0,3,3,0,0,1,99
985,0,2000000,1200,0,0,0,0,0,0,0,809,0,0,0,0,4,0,0,1,236
986,0,2000000,0,1388,0,0,1,0,0,0,810,0,0,0,0,3,0,0,1,100
987,41269,2000000,300,0,0,0,0,0,0,0,811,0,0,0,1,4,0,0,1,237
988,0,2000000,0,1252,1253,1254,1,1,1,0,812,0,0,0,0,3,0,0,1,100
989,0,2000000,1200,0,0,0,0,0,0,0,813,0,0,0,0,4,0,0,1,237
990,0,2000000,0,1389,1390,1391,1,1,1,0,814,0,0,0,0,3,0,0,1,235
991,0,2000000,0,1392,0,0,1,0,0,0,815,0,0,0,0,3,0,0,1,145
992,0,2000000,0,1256,0,0,1,0,0,0,816,0,0,0,0,3,0,0,1,100
993,41269,2000000,900,0,0,0,0,0,0,0,817,0,0,0,2,4,0,0,1,238
994,0,2000000,0,1394,0,0,3,0,0,0,818,0,0,0,0,3,0,0,1,235
995,0,2000000,0,1395,0,0,3,0,0,0,819,0,0,0,0,3,0,0,1,235
996,41269,2000000,800,0,0,0,0,0,0,0,820,0,0,0,2,4,0,0,1,237
997,41269,2000000,0,1385,0,0,1,0,0,0,821,0,0,0,1,3,0,0,1,99
998,0,2000000,400,0,0,0,0,0,0,0,822,0,0,0,0,4,0,0,1,238
999,41269,2000000,0,1396,0,0,2,0,0,0,823,0,0,0,2,3,0,0,1,235
1000,41269,2000000,400,0,0,0,0,0,0,0,824,0,0,0,1,4,0,0,1,237
1001,41269,2000000,800,0,0,0,0,0,0,0,825,0,0,0,2,4,0,0,1,236
1002,41269,2000000,0,1399,0,0,1,0,0,0,826,0,0,0,1,3,0,0,1,100
1003,41269,2000000,0,1400,0,0,1,0,0,0,827,0,0,0,1,3,0,0,1,102
1004,41269,2000000,0,1387,0,0,1,0,0,0,828,0,0,0,1,3,0,0,1,149
1005,0,2000000,0,1402,0,0,3,0,0,0,829,0,0,0,0,3,0,0,1,99
1006,0,2000000,0,1244,0,0,3,0,0,0,830,0,0,0,0,3,0,0,1,99
1007,0,2000000,0,1403,0,0,3,0,0,0,831,0,0,0,0,3,0,0,1,99
1008,0,2000000,0,1245,0,0,3,0,0,0,832,0,0,0,0,3,0,0,1,99
1009,0,2000000,0,1404,0,0,3,0,0,0,833,0,0,0,0,3,0,0,1,99
1010,0,2000000,0,1246,0,0,3,0,0,0,834,0,0,0,0,3,0,0,1,99
1011,0,2000000,0,1402,0,0,3,0,0,0,835,0,0,0,0,3,0,0,1,99
1012,0,2000000,0,1244,0,0,3,0,0,0,836,0,0,0,0,3,0,0,1,99
1013,0,2000000,0,1247,0,0,3,0,0,0,837,0,0,0,0,3,0,0,1,100
1014,0,2000000,0,1405,0,0,1,0,0,0,838,0,0,0,0,3,0,0,1,147
1015,0,2000000,0,1406,0,0,2,0,0,0,839,0,0,0,0,3,0,0,1,147
1016,0,2000000,0,1248,0,0,2,0,0,0,840,0,0,0,0,3,0,0,1,147
1017,0,2000000,0,1407,0,0,1,0,0,0,841,0,0,0,0,3,0,0,1,147
1018,0,2000000,0,1244,0,0,3,0,0,0,842,0,0,0,0,3,0,0,1,99
1019,41269,2000000,0,1402,0,0,3,0,0,0,843,0,0,0,3,3,0,0,1,99
1020,0,2000000,0,1403,0,0,2,0,0,0,844,0,0,0,0,3,0,0,1,99
1021,0,2000000,0,1249,0,0,3,0,0,0,845,0,0,0,0,3,0,0,1,100
1022,41269,2000000,0,1404,0,0,3,0,0,0,846,0,0,0,3,3,0,0,1,99
1023,41269,2000000,0,1250,0,0,3,0,0,0,847,0,0,0,3,3,0,0,1,100
1024,0,2000000,0,1246,0,0,1,0,0,0,848,0,0,0,0,3,0,0,1,99
1025,41269,2000000,0,1383,0,0,1,0,0,0,849,0,0,0,1,3,0,0,1,99
1026,41269,2000000,0,1244,0,0,3,0,0,0,850,0,0,0,3,3,0,0,1,99
1027,0,2000000,1200,0,0,0,0,0,0,0,851,0,0,0,0,4,0,0,1,236
1028,0,2000000,0,1414,0,0,1,0,0,0,852,0,0,0,0,3,0,0,1,100
1029,41269,2000000,300,0,0,0,0,0,0,0,853,0,0,0,1,4,0,0,1,237
1030,0,2000000,0,1252,1253,1254,1,1,1,0,854,0,0,0,0,3,0,0,1,100
1031,0,2000000,1200,0,0,0,0,0,0,0,855,0,0,0,0,4,0,0,1,237
1032,0,2000000,0,1415,1416,1417,1,1,1,0,856,0,0,0,0,3,0,0,1,235
1033,0,2000000,0,1418,0,0,1,0,0,0,857,0,0,0,0,3,0,0,1,145
1034,0,2000000,0,1256,0,0,1,0,0,0,858,0,0,0,0,3,0,0,1,100
1035,41269,2000000,900,0,0,0,0,0,0,0,859,0,0,0,2,4,0,0,1,238
1036,0,2000000,0,1420,0,0,3,0,0,0,860,0,0,0,0,3,0,0,1,235
1037,0,2000000,0,1421,0,0,3,0,0,0,861,0,0,0,0,3,0,0,1,235
1038,41269,2000000,800,0,0,0,0,0,0,0,862,0,0,0,2,4,0,0,1,237
1039,41269,2000000,0,1411,0,0,1,0,0,0,863,0,0,0,1,3,0,0,1,99
1040,0,2000000,400,0,0,0,0,0,0,0,864,0,0,0,0,4,0,0,1,238
1041,41269,2000000,0,1422,0,0,2,0,0,0,865,0,0,0,2,3,0,0,1,235
1042,41269,2000000,400,0,0,0,0,0,0,0,866,0,0,0,1,4,0,0,1,237
1043,41269,2000000,800,0,0,0,0,0,0,0,867,0,0,0,2,4,0,0,1,236
1044,41269,2000000,0,1425,0,0,1,0,0,0,868,0,0,0,1,3,0,0,1,100
1045,41269,2000000,0,1426,0,0,1,0,0,0,869,0,0,0,1,3,0,0,1,102
1046,41269,2000000,0,1413,0,0,1,0,0,0,870,0,0,0,1,3,0,0,1,149
1047,0,2000000,0,1173,0,0,16,0,0,0,0,200,0,95,0,3,0,0,10,139
1048,0,2014618,0,0,0,0,0,0,0,0,0,0,0,86,0,5,0,0,10,144
1049,0,2000000,0,1174,0,0,16,0,0,0,0,201,0,96,0,3,0,0,10,139
1050,0,2014616,0,0,0,0,0,0,0,0,0,0,0,87,0,5,0,0,10,144
1051,0,2000000,0,1175,0,0,16,0,0,0,0,202,0,97,0,3,0,0,10,139
1052,0,2014616,0,0,0,0,0,0,0,0,0,0,0,93,0,5,0,0,10,144
1053,0,2000000,0,1176,0,0,16,0,0,0,0,203,0,98,0,3,0,0,10,139
1054,0,2014616,0,0,0,0,0,0,0,0,0,0,0,85,0,5,0,0,10,144
1055,0,2000000,0,1177,0,0,16,0,0,0,0,204,0,99,0,3,0,0,10,139
1056,0,2014618,0,0,0,0,0,0,0,0,0,0,0,88,0,5,0,0,10,144
1057,0,2000000,0,1178,0,0,16,0,0,0,0,205,0,100,0,3,0,0,10,139
1058,0,2014616,0,0,0,0,0,0,0,0,0,0,0,89,0,5,0,0,10,144
1059,0,2000000,0,1082,0,0,4,0,0,0,0,0,100,72,0,3,0,0,10,141
1060,0,2014616,0,0,0,0,0,0,0,0,0,0,0,87,0,5,0,0,10,144
1061,0,2000000,0,1084,0,0,4,0,0,0,0,0,101,74,0,3,0,0,10,141
1062,0,2014618,0,0,0,0,0,0,0,0,0,0,0,90,0,5,0,0,10,144
1063,0,2000000,0,1087,0,0,4,0,0,0,0,0,102,81,0,3,0,0,10,141
1064,0,2014618,0,0,0,0,0,0,0,0,0,0,0,92,0,5,0,0,10,144
1065,0,2000000,600,0,0,0,0,0,0,0,871,0,0,83,0,4,0,0,1,140
1066,0,2014616,0,0,0,0,0,0,0,0,0,0,0,83,0,5,0,0,10,144
1067,0,2000000,600,0,0,0,0,0,0,0,872,0,0,89,0,4,0,0,1,140
1068,0,2014616,0,0,0,0,0,0,0,0,0,0,0,89,0,5,0,0,10,144
1069,0,2000000,600,0,0,0,0,0,0,0,873,0,0,91,0,4,0,0,1,140
1070,0,2014616,0,0,0,0,0,0,0,0,0,0,0,91,0,5,0,0,10,144
1071,0,2000000,600,0,0,0,0,0,0,0,874,0,0,86,0,4,0,0,1,140
1072,0,2014618,0,0,0,0,0,0,0,0,0,0,0,86,0,5,0,0,10,144
1073,0,2000000,600,0,0,0,0,0,0,0,875,0,0,88,0,4,0,0,1,140
1074,0,2014618,0,0,0,0,0,0,0,0,0,0,0,88,0,5,0,0,10,144
1075,0,2000000,600,0,0,0,0,0,0,0,876,0,0,94,0,4,0,0,1,140
1076,0,2014618,0,0,0,0,0,0,0,0,0,0,0,94,0,5,0,0,10,144
1077,0,2000000,600,0,0,0,0,0,0,0,877,0,0,90,0,4,0,0,1,140
1078,0,2014618,0,0,0,0,0,0,0,0,0,0,0,90,0,5,0,0,10,144
1079,0,2000000,600,0,0,0,0,0,0,0,878,0,0,91,0,4,0,0,1,140
1080,0,2014616,0,0,0,0,0,0,0,0,0,0,0,91,0,5,0,0,10,144
1081,0,2000000,600,0,0,0,0,0,0,0,879,0,0,93,0,4,0,0,1,140
1082,0,2014616,0,0,0,0,0,0,0,0,0,0,0,93,0,5,0,0,10,144
1083,0,2000000,600,0,0,0,0,0,0,0,880,0,0,84,0,4,0,0,1,140
1084,0,2014618,0,0,0,0,0,0,0,0,0,0,0,84,0,5,0,0,10,144
1085,0,2000000,600,0,0,0,0,0,0,0,881,0,0,85,0,4,0,0,1,140
1086,0,2014616,0,0,0,0,0,0,0,0,0,0,0,85,0,5,0,0,10,144
1087,0,2000000,600,0,0,0,0,0,0,0,882,0,0,93,0,4,0,0,1,140
1088,0,2014616,0,0,0,0,0,0,0,0,0,0,0,93,0,5,0,0,10,144
1089,0,2000000,600,0,0,0,0,0,0,0,883,0,0,83,0,4,0,0,1,140
1090,0,2014616,0,0,0,0,0,0,0,0,0,0,0,83,0,5,0,0,10,144
1091,0,2000000,600,0,0,0,0,0,0,0,884,0,0,88,0,4,0,0,1,140
1092,0,2014618,0,0,0,0,0,0,0,0,0,0,0,88,0,5,0,0,10,144
1093,0,2000000,600,0,0,0,0,0,0,0,885,0,0,91,0,4,0,0,1,140
1094,0,2014616,0,0,0,0,0,0,0,0,0,0,0,91,0,5,0,0,10,144
1095,0,2000000,600,0,0,0,0,0,0,0,886,0,0,84,0,4,0,0,1,140
1096,0,2014618,0,0,0,0,0,0,0,0,0,0,0,84,0,5,0,0,10,144
1097,0,2000000,600,0,0,0,0,0,0,0,887,0,0,85,0,4,0,0,1,140
1098,0,2014616,0,0,0,0,0,0,0,0,0,0,0,85,0,5,0,0,10,144
1099,0,2000000,600,0,0,0,0,0,0,0,888,0,0,94,0,4,0,0,1,140
1100,0,2014618,0,0,0,0,0,0,0,0,0,0,0,94,0,5,0,0,10,144
1101,0,2000000,600,0,0,0,0,0,0,0,889,0,0,83,0,4,0,0,1,140
1102,0,2014616,0,0,0,0,0,0,0,0,0,0,0,83,0,5,0,0,10,144
1103,0,2000000,600,0,0,0,0,0,0,0,890,0,0,86,0,4,0,0,1,140
1104,0,2014618,0,0,0,0,0,0,0,0,0,0,0,86,0,5,0,0,10,144
1105,0,2000000,600,0,0,0,0,0,0,0,891,0,0,94,0,4,0,0,1,140
1106,0,2014618,0,0,0,0,0,0,0,0,0,0,0,94,0,5,0,0,10,144
1107,0,2000000,600,0,0,0,0,0,0,0,892,0,0,87,0,4,0,0,1,140
1108,0,2014616,0,0,0,0,0,0,0,0,0,0,0,87,0,5,0,0,10,144
1109,0,2000000,600,0,0,0,0,0,0,0,893,0,0,90,0,4,0,0,1,140
1110,0,2014618,0,0,0,0,0,0,0,0,0,0,0,90,0,5,0,0,10,144
1111,0,2000000,600,0,0,0,0,0,0,0,894,0,0,92,0,4,0,0,1,140
1112,0,2014618,0,0,0,0,0,0,0,0,0,0,0,92,0,5,0,0,10,144
