key,0
133," 생명의 순환이 끊어진 보이드에서 세계를 본래의 모습으로 돌려놓기 위해 계속해서 싸우는 자.

 메모리아술사였던 모친이 전투 중 강한 어둠에 노출되는 바람에, 뱃속에 있던 그녀는 반요로 태어났다. 이 때문에 대부분의 요마와 마찬가지로 늙지 않고 전성기 시절에서 성장이 멈추었다.
 과거에 메모리아 전쟁을 끝내기 위해 홀로 각지를 여행했으나 어둠의 메모리아술사들을 만나 패배하고, 얼마 지나지 않아 '어둠의 범람'이 일어나 차원의 틈에 갇히고 말았다. 우연히 발생한 균열을 통해 고향으로 돌아왔을 때, 세계는 이미 요마밖에 없는 보이드로 변해 있었다. 그 후, 무력감에 빠진 채 영원한 시간을 정처 없이 홀로 헤매게 된다.
 자신이 만들어 낸 영역을 거점으로 삼긴 했으나, 에테르가 소모되었을 때에만 가끔씩 찾는다. 끝없는 투쟁에 지친 요마나 약육강식의 주종 관계에 지친 요마들이 멋대로 그곳에 터를 잡아도 쫓아내지 않고 내버려 두고 있다.

 빛의 전사와 싸우기 위한 힘을 원했던 제노스에 의해 강제로 계약을 맺고 '아바타'로서 원초세계에 소환되었으나, 하늘 끝에서 제노스가 쓰러진 뒤에는 보이드로 돌아왔다. 아주다야를 찾아 세계를 건너온 빛의 전사 일행과 만나 '제로'라는 이름을 받고, 골베자 일당과 싸움을 벌이게 된다. 그 과정에서 보이드를 본래의, 빛으로 가득한 세계로 되돌리는 길이 아직 남아 있다는 것을 알고 점점 심경에 변화가 생겨 빛의 전사 일행과 함께 행동하게 된다.
 갈레말드의 율루스를 시작으로 많은 사람들과 만나며 과거 홀로 싸웠을 때에는 얻지 못했던 '벗'이라는 인연을 손에 넣는다.
 이윽고 차원의 벽을 부수려는 대요마 제로무스의 어둠에 대항하기 위해 제1세계로 건너가, 빛의 무녀 린을 만났다. 그녀의 말에 깨달음을 얻고 반요인 자신만이 할 수 있는 일을 고민한 결과, 어둠 그 자체였던 몸에 빛의 힘을 머금게 된다.
 보이드로 귀환한 뒤에는 달의 최심부에서 골베자와 대적한다. 골베자 또한 세계를 원래대로 돌려놓겠다는 뜻을 품고 있었으나, 친구를 잃은 슬픔을 아씨엔에게 이용당해 '어둠의 범람'을 일으키고 만 것이었다.  그런 골베자에게 제로는 자신의 몸에 깃든 한 줄기 빛으로, 희망의 싹이 아직 남아있음을 가르쳐준다. 이어진 제로무스와의 결전 중에는 세계를 구하고자 하는 제로의 마음이, 그녀 자신을 전설의 영웅과 닮은 기사의 모습으로 변화시킨다. 빛과 어둠, 두 힘이 깃든 일격으로, 그녀는 제로무스의 에테르를 메모리아에 가두는 데 성공하였다.
 싸움이 끝난 뒤 과거의 과오를 후회하는 골베자의 손을 잡고, 함께 보이드에 광명을 가져올 '시작'이 되고자 여행을 떠났다.

 영혼이 섞이는 것을 기피하는 그녀는 남을 먹지 않고, 남겨진 에테르만을 흡수하는 것을 신조로 삼고 있다. 그래서 굶어 죽은 뒤 자연적으로 부활할 때까지 기다리는 일도 흔했다.
 오랫동안 혀를 사용하지 않아 미각이 마비되어 있었지만, 원초세계에서 매콤한 음식을 먹고 감각이 다시 활성화되어 '맛'에 눈을 떴다. 그녀의 취향대로 조합한 향신료를 넣은 아주 매운 카레는 라자한의 새로운 명물 요리가 되었다."
134,"영혼"
135,"영혼"
136," 사람도 짐승도 심지어 나무에도, 모든 생명에는 '에테르'라고 불리는 생명 에너지가 깃들어 있다. 역설적으로 육체에서 모든 에테르가 빠져나가면, 생명은 사라지고 죽음의 밑바닥으로 굴러떨어질 것이다. 그런 의미로 생명과 에테르는 뜻이 거의 같다고 할 수 있다. 그리고 생명을 나타내는 에테르는 크게 '생명력'과 '영혼'으로 나눌 수 있다. 이들은 생명 활동에 꼭 필요하며, 영혼이 사라지고 육체에 생명력만 남게 되면 좀비로, 생명력이 사라지고 영혼만이 남게 되면 유령으로 변하고 만다.
 또한 에테르 학자에 따르면 영혼의 에테르에는 '기억'이 새겨져 있다고 한다. 일반적으로 미련 같은 강한 감정에 관련된 기억일수록 사후에도 잔류하기 쉽다고 여겨지며, 원한을 바탕으로 행동하는 원령이 생겨나는 요인이라고 한다.
 덧붙여 생물이 죽음을 맞이하면 생명력의 에테르는 물질계에 남아 포식자나 대지에 흡수되어 다른 생명을 키우는 양분이 된다고 여겨진다. 한편 영혼의 에테르는 별바다, 즉 에테르계로 환원된다고 한다. 그리고 별바다에서 기억을 씻어내고 깨끗한 영혼이 되어, 새로운 생명으로 다시 태어나기를 기다리게 된다."
137,"굴루쟈쟈"
138,"굴루쟈쟈"
139,"툴라이욜라 연왕국
초대 연왕"
140," 툴라이욜라 연왕국의 초대 연왕.
 우리는 그가 머리가 둘 달린 마무쟈족이라는 점에 주목해야 한다. 이는 마무쟈족 중에서도 갈색 비늘 후비고족과 푸른색 비늘 부네와족이라는 서로 다른 두 부족이 혼인하여 태어난 특이 체질, 통칭 '축복받은 형제'의 특징이다.
 이러한 쌍두 마무쟈족은 후비고족의 강인한 육체와 부네와족의 높은 마력을 겸비하여, 지극히 높은 전투 능력을 자랑한다. 이 때문에 슈발라족과 마무쟈족이 숲의 소유권을 두고 전쟁을 벌였을 때, 비장의 수단으로서 의도적으로 '만들어진' 역사가 있다. 그러나 다른 부족끼리의 교배는 쉬운 일이 아니었고, 건강한 쌍두 하나가 태어나기 위해서는 100명의 아기를 희생해야 하는 등, 문제도 많았다.
 그가 전쟁에 몸을 던지기 전에 에오르제아에서 온 탐험가인 케텐람과 만난 것은 큰 행운이었다. 바깥 나라에서 온 케텐람과 우정을 키우며 숲 밖에 있는 세상을 알게 된 굴루쟈쟈는 인습에 얽매인 고향 마무크를 떠나기로 결심하고 투랄 대륙 각지를 돌아다니며 다양한 부족을 동료로 삼는다. 이윽고 '살아있는 재앙'인 발리가르만다를 쓰러뜨리고 봉인하는, 그 누구도 해내지 못했던 위업을 달성한다.
 그 후, 동료들과 함께 야크텔 밀림으로 돌아온 그는 대립하던 슈발라족과 마무쟈족, 양쪽 진영을 훌륭하게 제압하여 오랜 세월에 걸친 부족 간 전쟁을 종결로 이끌었다.

 발리가르만다 봉인과 야크텔 밀림 전쟁 종결, 이 두 사건에 관한 소문은 눈 깜짝할 사이에 대륙 전체로 퍼져 나갔다. 부족끼리 협력해야 한다는 굴루쟈쟈의 사상은 시대적 조류가 되었고, 이윽고 그를 왕으로 세운 다부족 국가 '툴라이욜라 연왕국'이 건국되었다. 이 새로운 왕국에서 굴루쟈쟈의 호방한 오른쪽 머리는 군을 이끄는 '무왕'이, 이지적인 왼쪽 머리는 정계를 이끄는 '이왕'이 되어 연합한 왕, 즉 '연왕'으로 군림한다. 그의 치세하에 신흥 국가는 크게 번영하였다.
 또한 왕위에 오른 지 수십 년 후, 아이를 낳지 못한다고 알려진 쌍두 마무쟈족 굴루쟈쟈에게 그의 피를 이어받은 제1왕자 조라쟈가 태어난다. 이 생각지도 못한 일이 계기가 되었는지, 고아였던 쿼나와 우크라마트를 양자로 들여 제2왕자와 제1왕녀로 삼는 등, 후계자를 키우기 시작했다.

 그러나 이렇게 위대한 왕도 세월을 무시할 수는 없었다. 그는 자신이 죽은 후에 생길 혼란을 막고자, 마무쟈족 풍습에 착안하여 다음 왕을 선정하는 '계승 의식'을 단행한다. 그리고 계승식 자리에서 승자인 우크라마트와 쿼나가 왕위를 계승하는 모습을 지켜본 후, 자신의 이지의 머리는 이미 3년 전에 노쇠로 인해 사망했다는 사실을 밝힌다.
 그 후 얼마 지나지 않아 왕도 툴라이욜라가 알렉산드리아 군대에 습격을 당하자 군대를 이끌던 친아들 조라쟈를 상대로 정정당당하게 결투를 펼친다. 한 번은 승리했으나 레귤레이터 때문에 더욱 강해져서 부활한 아들의 손에 결국 목숨을 잃는다."
141,"투랄 대륙"
142,"투랄 대륙"
143," 에오르제아를 기준으로 머나먼 서쪽에 위치한 대륙.
 엄밀히 말하자면 두 개의 대륙, 즉 아버지인 북부 대륙 '사카 투랄'과 어머니인 남부 대륙 '요카 투랄'로 구성되어 있다.

 다양한 부족이 살고 있으며 역사적으로도 싸움이 끊이지 않았으나, 약 80년 전에 굴루쟈쟈라는 희대의 영웅이 통일을 이루어 툴라이욜라 연왕국을 세웠다. 이후에는 대체로 평화로운 시대가 이어져 왔다.
 그러나 계승 의식을 거쳐 다음 세대의 무왕 우크라마트와 이왕 쿼나가 왕위를 이어받은 직후에 혼란이 발생했다. 갑자기 사카 투랄의 한 구석, 야술라니 황야에 빛나는 거대한 반구가 출현하더니 그 안에서 선왕의 친아들인 조라쟈가 이끄는 기계 군대가 나와 왕도 툴라이욜라를 습격한 것이다.
 결론부터 말하자면, 반구 내부는 거울 세계 하나와 국소적인 세계 통합이 이루어져 있었다. 하지만 차원의 틈을 뛰어넘은 통합의 영향인지 시간의 흐름이 30년이나 어긋난 상태였고 그 세월 동안 이계의 세력을 통솔하는 여왕 스펜과 조라쟈가 손을 잡고 '신생 알렉산드리아 연왕국'이라는 국가를 세웠다. 이 신흥국이 풍부한 에테르를 구하기 위해 침략을 도모하면서 투랄 대륙이 혼란의 소용돌이에 휩쓸리게 된 것이다.
 모험가와 새로운 연왕의 활약으로 침략의 위기는 벗어났지만 지금도 반구는 존재한다. 또한 야술라니 황야 출신자의 귀향 문제 등, 해결해야 하는 과제가 많이 남아 있다."
144,"계승 의식"
145,"계승 의식"
146," 툴라이욜라 연왕국의 차기 국왕이 될 자를 선정하고자, 초대 연왕인 굴루쟈쟈가 거행한 의식.

 왕위 계승 후보자로서 참가한 사람은 다음 4명이다. 굴루쟈쟈의 친아들인 제1왕자 조라쟈, 양자인 제2왕자 쿼나, 양녀인 제1왕녀 우크라마트, 그리고 무투대회 우승자로서 왕족이 아닌 사람 중에 유일하게 참가권을 획득한 쌍두 마무쟈족 바쿠쟈쟈이다.
 연왕이 정한 승리 조건은 이러했다. 투랄 대륙 어딘가에 존재하는 전설의 '황금향'을 발견할 것. 그러나 그곳에 다다르려면 7개의 비석을 모아 봉인을 풀어야만 했다. 그렇기에 계승 후보자들은 자연스럽게 과거에 굴루쟈쟈가 걸었던 여행길을 따라가며, 각지에서 기다리는 '연왕 심사관'을 만나, 시련을 치르고 비석을 받는 과정을 밟게 되었다.
 언뜻 번거로워 보이는 이 절차는 축제를 좋아하는 굴루쟈쟈의 기질에 따른 것이라고 여겨졌으나, 실제로는 부족장이기도 한 심사관들과 교류하면서 각 부족의 문화와 역사를 알고 왕의 그릇을 키우려는 목적이 있었던 듯하다."
147,"투랄비드랄"
148,"투랄비드랄"
149," 투랄 대륙에 극히 드물게 나타나는, 오랜 세월을 살면서 종의 한계를 뛰어넘어 규격에서 벗어난 마물.
 그 절대적인 힘은 주위의 환경에 커다란 영향을 미치기 때문에, '대지를 장악하는 자'라는 뜻의 투랄비드랄이라고 불린다.

 지금까지 몇몇 개체가 확인되었으나, 그중에서도 최강의 존재라고 알려진 것이 바로 '발리가르만다'이다. 오랜 역사 속에서 몇 번이고 깨어나서는 파괴를 일삼아 '살아있는 재앙'이라 불리며 사람들을 공포에 떨게 만들었다고 한다. 그러나 약 80년 전 오르코 파차 상공에 나타났을 때 굴루쟈쟈 일행에게 패배하였으며, 이후 카료자 전당에 봉인되어 있었다.

 그런데 차기 왕위를 둘러싼 '계승 의식' 도중에 계승 후보자 중 하나인 바쿠쟈쟈의 손에 의하여 봉인이 파괴되고, 발리가르만다는 각성하고 만다. 다행히 다른 계승 후보자들, 즉 우크라마트, 쿼나, 조라쟈 삼남매와 그들의 동료들이 협력하여 토벌했으며, 전설은 종지부를 찍게 되었다."
