key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
341,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"알라미고 해방군의 협력자인가?
그렇다면 주변 지역의 안전을 확보하기 위해
같이 순찰을 해주었으면 하는데…….","실은 동행하기로 한 동료가 오지 않았다.
예정대로 임무를 마치려면 슬슬 출발해야 해.
어떤가? 도와줄 텐가?","같이 순찰하시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","그래…… 안타깝지만 어쩔 수 없군.
동료가 도착할 때까지 조금만 더 기다려봐야겠어…….",""
342,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"시잇……
'빼앗긴 장신구'는 칼리아나파의 거점에
보관되어 있을 터……. 파수꾼을 조심해라.","","","","","","",""
343,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"시잇…… 겁쟁이 칼리아나파 녀석들이
비겁하게도 내가 만든 장신구를 훔쳐갔도다!
자매를 위해 공과 마법을 들여 만들었거늘!","하지만 나는 장인에 불과할 뿐이니 힘으로 되찾을 수 없다.
인간이여, 만약 나를 가엾게 여긴다면
칼리아나파에게서 '빼앗긴 장신구'를 되찾아와주지 않겠나?","비라파 장인을 도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","시잇…… 참으로 자애롭구나!
'빼앗긴 장신구'는 칼리아나파의 거점에
보관되어 있을 터…… 파수꾼을 조심해라.","","시잇…… 분명 이것은 아난타족의 문제이지.
인간 친구에게는 상관 없는 일이었군.
탐욕스러운 요청은 잊어줘.",""
344,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"시잇…… 그 반짝임!
내가 자매를 위해 만든 물건임이 틀림없으렸다!","","","","시잇…… 이제 내 자매를
아름답게 꾸며줄 수 있겠구나…….
참으로 자애로운 인간 친구에게 감사를 전한다.","","시잇…… 의심하고 싶진 않지만
그 물건을 가지고 도망갈 속셈은 아니겠지?",""
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"저, 정찰 임무 중에 회색곰을 만났는데
눈을 피했지만 결국엔…… 공격당할 것 같아…….
도, 도와주지 않을래……?","불멸대 척후병을 도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","고, 고마워…….
척 보기에도 강해보이는 회색곰이야…….
조, 조심해!","","어……? 뭐라고……? 난 어떻게 해야 하지……?",""
346,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"알라미고 해방군의 협력자인가?
그렇다면 주변 지역의 안전을 확보하기 위해
같이 순찰을 해주었으면 하는데…….","실은 동행하기로 한 동료가 오지 않았다.
예정대로 임무를 마치려면 슬슬 출발해야 해.
어떤가? 도와줄 텐가?","같이 순찰하시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","그래…… 안타깝지만 어쩔 수 없군.
동료가 도착할 때까지 조금만 더 기다려봐야겠어…….",""
347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
348,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"너, 너, 실력자 같은데!
키키룬족 산적이 작물을 노리고 내려왔어.
같이 쫓아내지 않을래?","도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","","안타깝지만 어쩔 수 없지…….
내 힘만으로 해결해야겠다…….",""
349,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"핏빛날개나방이라고 아시나요?
산란기가 되면 비늘가루가 독성을 띠어서 피부병의 원인이 된답니다.
모험가님, 부디 토벌해주시지 않겠어요?","토벌하시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","","그러시군요…….
분명 당신과는 상관없는 문제죠.
아이들을 지킬 방법만이라도 찾아봐야겠어요…….",""
350,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"돛세 수입이 시원치않아서
'아름다운 산호'를 모아 팔려고 해~.
좀 도와주지 않을래~?","산호 모으기를 도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","도와주겠다니 고마워~!
'아름다운 산호'는 근처에서 주워 모으거나
산호게를 쓰러뜨리면 얻을 수 있어~.","","그래도 상관 없어~.
불러 세워서 미안해~.",""
351,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"어? '아름다운 산호'를 모았어?
그럼 나한테 건네줘~.","","","","이야, 진짜 예쁘다~.
장식품으로 팔 만하겠어.
조금 더 필요하니까 또 발견하면 건네줘~.","","조금 더 모은 다음에 건네줄래?
그럼, 힘내~!",""
352,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"'아름다운 산호'는 근처에서 주워 모으거나
산호게를 쓰러뜨리면 얻을 수 있어~.","","","","","","",""
353,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"어? '아름다운 산호'를 모았어?
그럼 나한테 건네줘~.","","","","이만큼 있으면 충분해.
도와줘서 고마워~!","","어, 안 줄 거야?
조금 이따가 돌아갈 거니까
건네줄 거라면 빨리 줘~.",""
354,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"조금 이따가 돌아갈 거니까
'아름다운 산호'를 가지고 있으면 빨리 줘~.","","","","","","",""
355,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"'붉은뿔부리 알'은 떨어져 있기도 하거니와
어미 무이강 뿔부리를 쓰러뜨려도 손에 넣을 수 있어!","","","","","","",""
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
358,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"'볏모'를 되찾았나요?
되찾았다면 좋을 텐데…….","","","","이거 고마워서 어쩌나…….
여행자님이 지나가 주어서
정말 다행이에요.","","어……? 그 '볏모'를 어쩔 셈이죠?
모내기까지 도와주려는 거예요?",""
359,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"'붉은뿔부리 알'을 가지고 왔지?
그렇다고 말해줘!","","","","이거다, 이거야!
알을 회수해서 뿔부리 증식을 막고,
알은 저녁 반찬으로 써야지!","","어, 회수한 '붉은뿔부리 알'을 어쩔 작정이야?
설마 먹을 생각은 아니겠……?",""
360,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"'볏모'를 되찾았나요?
더 가지고 있다면, 건네주면 고맙겠어요.","","","","이만큼 되찾았으면 충분해요.
바로 모내기 준비를 해야겠어요!
이거 고마워서 어쩌나…….","","어……? 그 '볏모'를 어쩔 셈이죠?
모내기까지 도와주려는 거예요?",""
361,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"어? '붉은뿔부리 알'이 남아 있어?
그럼 나한테 줘!","","","","'붉은뿔부리 알'이라면 얼마든지 받을게.
알을 회수해서 뿔부리 증식을 막고,
알은 저녁 반찬으로 써야지!","","어, 회수한 '붉은뿔부리 알'을 어쩔 작정이야?
설마 먹을 생각은 아니겠……?",""
362,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"당신 모험가지?
난 떠돌이 종군상인인데
상품 재료 모으기를 도와줄래?","화살깃에 쓸 '그리핀 깃털'이 필요해.
알라미고 해방군이 대량으로 주문을 했는데
수량이 턱없이 모자라서 말이지.","깃털 모으기를 도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","도와주겠다니 다행이군!
'그리핀 깃털'은 근처에서 주워서 모으거나
순종 그리핀을 사냥하면 얻을 수 있어.","","뭐, 억지로 해달라고는 안 할게.
하고 싶은 대로 해.",""
363,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"'그리핀 깃털'은 좀 모았어?
근처에서 주워서 모으거나
순종 그리핀을 사냥하면 얻을 수 있어.","","","","","","",""
364,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"'그리핀 깃털'은 좀 모았어?
있다면 나한테 줘.","","","","좋아, 품질도 좋고 안성맞춤이군!
고마워!","","어?
더 모아서 한꺼번에 주려고?",""
365,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"상품 재료는 많을수록 좋아.
'그리핀 깃털'은 근처에서 주워서 모으거나
순종 그리핀을 사냥하면 얻을 수 있어.","","","","","","",""
366,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"아직도 '그리핀 깃털'을 가지고 있으면
빨리 나한테 줘.","","","","좋아, 품질도 좋고 안성맞춤이군!
덕분에 재고를 꽤 확보했어.
고마워!","","조금 뒤에 거래처로 갈 생각이야.
깜빡하지 말고 꼭 건네줘야 한다?",""
367,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"<If(GreaterThan(PlayerParameter(52),0))><If(GreaterThan(PlayerParameter(52),0))><Sheet(GCRankLimsaMaleText,PlayerParameter(52),0)/><Else/></If><Else/></If><If(GreaterThan(PlayerParameter(53),0))><If(GreaterThan(PlayerParameter(53),0))><Sheet(GCRankGridaniaMaleText,PlayerParameter(53),0)/><Else/></If><Else/></If><If(GreaterThan(PlayerParameter(54),0))><If(GreaterThan(PlayerParameter(54),0))><Sheet(GCRankUldahMaleText,PlayerParameter(54),0)/><Else/></If><Else/></If> <Highlight>ObjectParameter(1)</Highlight> 님!
지금부터 동맹국 각 부대가 합동 훈련을 할 예정입니다만
귀관도 참가하시면 어떻겠습니까?","마침 어느 부대에 적군 역할을 시킬지
고민하고 있던 참입니다.
귀관은 가상의 적으로 삼기에 충분한 기량을 지녔습니다.","훈련에 참가하시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","음……. 귀관도 바쁜 몸이니까요.
하는 수 없죠, 다음 기회에 한 수 가르쳐 주십쇼.",""
368,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"에오르제아 동맹군 합동 훈련이다!
모험가 제군도 적군 역할로 참가했다!","","","","","","",""
369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"오오, 이런 곳에서 모험가님을 만나다니!
요정강 마물인 다라 무리에 포위돼 버렸습니다…….
빠져나가도록 도와주시겠습니까?","투사를 도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","","그렇군요, 싸울 의지가 없다면 빨리 도망가십쇼.
여긴 제가 어떻게든 하겠습니다.",""
370,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"사냥 중에 거대한 개미귀신에게 습격당했어.
간신히 도망쳤지만…….","저런 걸 방치해뒀다가는
분명 언젠가 우리 동료가 커다란 피해를 입게 될 거야…….
처치하는 걸 도와주지 않을래?","거대한 개미귀신에게 도전하시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","그래…….
누구든 저런 것과 싸우려면 무섭지…….",""
371,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"알라미고 해방군에 밀서를 전달하기 위해
강을 건너고 싶은데 괴어 무리가 앞길을 막고 있습니다.
그렇다고 혼자 상대할 수 있는 숫자는…….","죄송하지만 도와주시겠습니까?
중요한 밀서인만큼 확실하게 전달하고 싶습니다.
부디 잘 부탁드립니다.","흑와단 전령을 도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","그, 그렇군요…….
그럼 괴어 무리가 사라지길 기다려야지요.",""
372,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"윽…… 헉, 헉…….
붉은등 놈들이 줄가오리한테 공격을 시켰어…….
부, 부탁이니 도와주지 않겠어?","도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","","헉…… 헉……
나도 드디어 포기할 때란 말인가…….",""
373,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"누, 누가 날 보고 있는 것 같아…….
이 근처는 키키룬족 산적이 나오거든…….
실력에 자신이 있으면 보고 와줄래?","도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","","하는 수 없군…….
기분 탓인지도 모르지만 만약을 위해
잠시 여기서 기다려볼게.",""
374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"기, 기도가 통했나……!
누군가 날 발견해주다니……!
기다리고 있었어!","콩가마토 무리에게 습격당해서
상처를 입어 움직일 수 없었어…….
부, 부탁이야……. 구해줘……!","구해주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","날, 날 버릴 거야……!?",""
375,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"본인의 이름은 센반이라 하오!
강적을 찾아 동쪽 나라에서 온 수행 무사요.
이 사당에 잠들어 있다고 하는 마물을 퇴치하러 왔소.","나쁜 음양사가 허수아비를 조작해서
일시적으로 생명을 부여해 괴물로 만든 모양이군.
그 녀석이 밭을 어지럽혀서 사람들이 곤란해 하고 있다오.","어떠신가? 본인과 함께
괴물을 퇴치하지 않겠나?","괴물 퇴치에 도전하시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","범상치 않은 기를 지녔기에 뛰어난 무인인 줄 알았더니
아무래도 내 착각이었나보군.",""
376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"동지여, 도와주게!
정찰 중에 큰메뚜기 무리에게 습격당해서
가까스로 도망쳐왔어…….","도중에 무기를 떨어뜨리고 말았지…….
하지만 거점으로 큰메뚜기 무리를 끌고 갈 수는…….
미안하지만 믿을 사람이 너뿐이야!","투사를 도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","그, 그래…….
이제 다 틀렸……군…….",""
377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
378,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"요즘 우리 귀여운 긴털들소가
거단 무리에게 습격당해서 곤란해요.
방금 전에도 무서운 거단을 봤답니다!","전 덩치는 크지만 싸움엔 젬병이라…….
강해보이는 여행자님, 부탁입니다!
우리 아이를 거단에게서 지켜주시지 않겠어요!?","긴털들소를 지키시겠습니끼?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","꺅!
왔어요! 무서운 거단이에요!","","너무해…….
우리 귀여운 긴털들소……
애지중지 키웠는데, 잡아먹히겠군요…….",""
379,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"도와줘!
나쁜 키키룬이 내 친구 잡아갔어!
냠냠해버릴지도 몰라!","도와줘, 길은 내가 알려줄게!
친구가 너무 걱정돼서 미미룬 배도 고파!","도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","슬퍼…….
너무 슬퍼서 배고파…….",""
380,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"여행자님, 들어보세요!
모자란 저는 시장에서 나쁜 우라족들에게 속아
일족의 재산인 모피를 빼앗겼습니다.","이 나쁜 놈들에게 벌을 주지 않으면
저는 일족에게 돌아갈 수 없겠죠.
부끄럽지만 부탁드립니다, 여행자님. 저와 함께 싸워주시겠습니까?","도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","어쩔 수 없죠.
속아넘어간 제 잘못이죠.
혼자서 처리해보겠습니다.",""
381,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"저기 저 아저씨 좀 봐요.
동쪽 나라의 코슈에서
무사 수행을 하러 건너왔대요.","하지만 해적 형제단 사람들은 상대를 안 해주니
왠지 불쌍해서…….
강해보이는 <If(PlayerParameter(4))>언니<Else/>오빠</If>, 도전해주지 않을래요?","도전하시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","잘 됐다~!
아저씨랑 <If(PlayerParameter(4))> 언니<Else/>오빠</If>가 싸우는 모습을 보면서
응원할게요!","","그렇구나…….
아저씨, 늘 상대해주는 사람이 없어서 불쌍해…….",""
382,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"오늘도 물고기 잔뜩 잡았담메!
하지만하지만, 이 주변에 있는 코자가
늘 물고기 빼앗아 먹는담메…….","난 싸울 줄 모른담메.
여행자님, 칭찬을 한 바가지로 해줄 테니까
나쁜 짓 하는 코자를 쫓아내주셤메!","나마즈오를 도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","메메메메메!
매정한 여행자님이담메……!
그런 사람은 나도 칭찬 안 해줄 거담메!",""
383,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,3,0,0,0,0,0,0,0,"乳搾りを手伝う？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","","","キャンセル",""
384,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"交換しますか？","","","","ありがとう","","ミルク取ってきて",""
