#,Name,Description,Icon,ParamModifier,VFX,Log,Unknown0,MaxStacks,ClassJobCategory,StatusCategory,HitEffect,PartyListPriority,CanIncreaseRewards,ParamEffect,TargetType,Flags,Flag2,Unknown_70_1,Unknown2,LockMovement,Unknown3,LockActions,LockControl,Transfiguration,IsGaze,CanDispel,InflictedByActor,IsPermanent,NoLogVfx,Unknown5,CanStatusOff,IsFcBuff,Invisibility,Unknown6,Unknown_70_2,Unknown7
3191,죽음의 연쇄,지속시간 안에 전투불능이 되면 시전자가 '성둔천주'를 재사용할 수 있는 상태.,214944,0,0,0,0,0,92,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
3192,성둔천주 시전 가능,**성둔천주**를 실행할 수 있는 상태.,214945,0,0,0,0,0,92,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3193,겁화멸각술 시전 불가,**겁화멸각술**을 실행할 수 없는 상태.,214946,0,0,0,127,0,92,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
3194,빙정난류술 시전 불가,**빙정난류술**을 실행할 수 없는 상태.,214947,0,0,0,127,0,92,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
3195,월영뇌수조 시전 불가,**월영뇌수조**를 실행할 수 없는 상태.,214948,0,0,0,127,0,92,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
3196,풍둔술 시전 불가,**풍둔술**을 실행할 수 없는 상태.,214949,0,0,0,127,0,92,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
3197,토둔술 시전 불가,**토둔술**을 실행할 수 없는 상태.,214950,0,0,0,127,0,92,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
3198,생명의 물 시전 불가,**생명의 물**을 실행할 수 없는 상태.,214951,0,0,0,127,0,92,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
3199,오의파절,받는 피해량이 일부 감소하는 상태.,214952,100,0,0,0,0,111,1,16,0,0,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3200,반전파절,받는 피해량이 일부 감소하는 상태.,214953,100,0,0,0,0,111,1,16,0,0,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3201,회천,"**설풍**이 **빙설**로, **월광**이 **만월**로, **화차**가 **앵화**로 변화한 상태.",213305,0,0,0,0,0,111,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3202,무너짐,시전자에게 받는 피해량이 증가하는 상태.,214954,10,0,0,167,0,111,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
3203,천도설월화 시전 가능,**천도설월화**를 실행할 수 있는 상태.,213309,0,0,0,0,0,111,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3204,죽음의 공물,**풍성한 수확**의 위력이 증가한 상태.,217287,0,0,0,0,8,180,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
3205,풍성한 수확,리미트 게이지가 서서히 축적되는 상태.,214956,100,0,0,0,0,180,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3206,사형 예고,"시전자에게 받는 피해가 축적되며, 지속시간이 끝날 때 추가 피해를 받는 상태.",212926,0,0,0,0,0,180,2,17,0,0,0,0,25,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
3207,지옥 입장,이동 속도가 향상된 상태.,214957,0,0,0,0,0,180,1,16,0,0,18,0,6,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3208,현상 기록 대상,자신이 받은 현상이 기록되는 상태.,217607,0,0,0,0,3,1,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
3209,교묘한 점프,이동 속도가 향상된 상태.,214937,0,0,0,0,0,23,1,16,0,0,18,0,6,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3210,팔랑크스,받는 피해량이 감소하는 상태.,214982,-10,0,0,0,0,20,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3211,월영뇌수아 시전 가능,**월영뇌수아**를 실행할 수 있는 상태.,212916,0,0,0,0,0,92,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3212,천상의 화염,**파이가**를 실행할 수 있는 상태.,210463,0,976,0,42,0,26,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3213,천상의 화염 2,**파이쟈**를 실행할 수 있는 상태.,210464,0,977,0,42,0,26,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3214,저승의 냉기,**블리자가**를 실행할 수 있는 상태.,210466,0,979,0,42,0,26,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3215,저승의 냉기 2,**블리자쟈**를 실행할 수 있는 상태.,210467,0,980,0,42,0,26,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3216,별빛 화염,흑마도사에게 별빛 극성 힘을 받은 상태.,218333,0,0,0,128,3,26,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
3217,그림자 냉기,흑마도사에게 그림자 극성 힘을 받은 상태.,218337,0,0,0,128,3,26,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
3218,화상,HP가 서서히 줄어드는 상태.,215524,100,0,0,0,0,26,2,17,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
3219,빙결,몸이 얼어붙어 행동이 불가능한 상태.,215637,0,18,0,0,0,26,2,17,0,0,0,0,32,0,0,0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
3220,구원,받는 피해량이 감소하는 상태.,210451,-10,0,0,0,0,26,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3221,버스트,받는 피해량이 일부 감소하는 상태.,214959,100,0,0,0,0,26,1,16,0,0,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3222,영혼 공명,"**파이어**가 **플레어**로, **블리자드**가 **프리즈**로 변화한 상태.",219314,0,408,0,0,6,26,1,16,0,0,27,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3223,역설,**역설**을 실행할 수 있는 상태.,214961,0,0,0,0,0,26,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3224,수호의 빛,"받는 피해량이 감소하고, 받는 피해량 일부를 보호막으로 막는 상태.",212691,100,0,0,0,0,28,1,16,0,0,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3225,반동 기류,지속 피해 영역을 발생시킨 상태.,212695,0,0,0,0,0,28,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3226,반동 기류,이동 속도가 향상된 상태.,214962,0,0,0,0,0,28,1,16,0,0,18,0,6,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3227,반동 기류 피해,HP가 서서히 줄어드는 상태.,214963,100,0,0,0,0,28,2,17,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
3228,바하무트 빙의,**천상의 충격** 및 **데스플레어**를 실행할 수 있는 상태.,214964,0,0,0,0,0,28,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3229,피닉스 빙의,**영검의 불꽃** 및 **연옥의 불꽃**을 실행할 수 있는 상태.,214965,0,0,0,0,0,28,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3230,불사조의 날개,"지속적으로 HP가 회복되고, HP가 일정량 미만이거나 지속시간이 끝나면 회복이 발동하는 상태.",212732,100,0,0,0,0,28,1,16,0,0,0,0,25,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3231,화염,HP가 서서히 줄어드는 상태.,214966,100,0,0,0,0,28,2,17,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
3232,계시,적에게 주는 피해량이 감소하는 상태.,214967,-10,0,0,0,0,28,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3233,버홀리/버플레어 시전 가능,**버홀리** 또는 **버플레어**를 실행할 수 있는 상태.,214968,0,0,0,0,0,112,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3234,인리포스트,받는 피해량이 일부 감소하는 상태.,214969,100,0,0,0,0,112,1,16,0,0,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3235,인츠베르크하우,받는 피해량이 일부 감소하는 상태.,214970,100,0,0,0,0,112,1,16,0,0,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3236,인르두블망,받는 피해량이 일부 감소하는 상태.,214971,100,0,0,0,0,112,1,16,0,0,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3237,인리포스트,HP가 서서히 줄어드는 상태.,214972,100,0,0,0,0,112,2,17,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
3238,인츠베르크하우,HP가 서서히 줄어드는 상태.,214973,100,0,0,0,0,112,2,17,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
3239,인르두블망,HP가 서서히 줄어드는 상태.,214974,100,0,0,0,0,112,2,17,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
3240,바매직,"받는 피해량이 감소하고, 받는 HP 회복 효과가 증가하는 상태.",213408,-10,0,0,0,0,112,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3241,피폐화,"받는 피해량이 증가하고, 받는 HP 회복 효과가 감소하는 상태.",214975,10,0,0,0,0,112,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3242,겨루기,"시전자에게 받는 피해량이 증가하고, 시전자에게 주는 피해량이 감소하는 상태.",214822,20,0,0,0,0,112,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
3243,데플라스망,다음에 실행하는 마법의 피해량과 HP 회복량이 증가하는 상태.,214883,10,0,0,0,0,112,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3244,●デプラスマン実行可,,214976,0,0,0,0,0,112,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3245,백마나 태세,일부 기술에 강화 효과가 추가되는 상태.,214977,0,414,0,129,0,112,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
3246,흑마나 태세,일부 기술에 약화 효과가 추가되는 상태.,214978,0,415,0,129,0,112,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
3247,●ポーション,,0,0,0,0,0,0,1,1,16,0,0,0,0,27,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3248,활성,"**정화**로 해제 가능한 상태 이상 및 밀쳐내기, 끌어당기기를 무효화하는 상태.",214891,0,0,0,0,0,1,1,16,0,0,0,0,0,50,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3249,구속,행동이 불가능한 상태.,215534,10,0,0,0,0,1,2,3,100,0,0,2,0,0,0,6,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
3250,신의의 검 시전 가능,**신의의 검**을 실행할 수 있는 상태.,212519,0,0,0,0,0,20,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3251,,,0,0,0,0,0,0,1,2,0,200,0,20,0,0,0,0,0,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False
3252,날달의 천칭: 죽음,날달의 천칭 중 죽음 쪽으로 혼이 계산된 상태.,215468,0,412,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
3253,날달의 천칭: 삶,날달의 천칭 중 삶 쪽으로 혼이 계산된 상태.,215469,0,411,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
3254,속임수 공격,시전자에게 받는 피해량이 증가하는 상태.,212918,10,0,0,0,0,93,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3255,시체 부활,일부 공격을 제외하고 피격 시 HP가 1 미만으로 떨어지지 않는 상태.,213124,0,0,0,0,0,1,1,16,100,0,0,0,31,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3256,대지 융기,적에게 주는 피해량이 감소하는 상태.,214983,-10,0,0,0,0,22,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3257,광폭화,일부 무기 기술로 주는 피해량이 증가하는 상태.,210253,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
3258,돌격하는 창,일부 무기 기술로 주는 피해량이 증가하는 상태.,210304,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
3259,생명력 쇄도,"일부 무기 기술이 반드시 극대화되며, 그 기술로 적에게 준 피해량의 일부를 HP로 흡수하는 상태.",210302,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
3260,주는 피해량 증가,적에게 주는 피해량이 증가하는 상태.,215519,10,0,0,39,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
3261,극독,"독에 중독되어 HP가 서서히 줄어들고, 회복마법으로 받는 HP 회복 효과가 떨어진 상태.",215672,10,0,0,0,0,1,2,17,100,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3262,떠오름,공중으로 떠올려진 상태.,215225,0,0,0,0,0,1,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3263,성룡의 발톱,성룡의 발톱에 긁힌 상태. 지속시간이 끝나면 전투불능이 된다.,215241,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3264,성룡의 이빨,성룡의 이빨에 물린 상태. 지속시간이 끝나면 전투불능이 된다.,215242,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3265,푸른 용혈,푸른 용기사로서 지닌 힘을 끌어낸 상태.,212577,0,21,0,0,0,1,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
3266,화상,불속성 피해로 HP가 서서히 줄어드는 상태.,215524,10,0,0,142,0,1,2,17,100,0,0,0,0,0,0,6,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
3267,화상,불속성 피해로 HP가 서서히 줄어드는 상태.,215524,10,0,0,142,0,1,2,17,100,0,0,0,0,0,0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3268,첫 번째 주술인,불의 주술에 걸린 상태. 지속시간이 끝나면 '첫 번째 화염 주술인'으로 변화한다.,216711,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3269,두 번째 주술인,불의 주술에 걸린 상태. 지속시간이 끝나면 '두 번째 화염 주술인'으로 변화한다.,216712,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3270,세 번째 주술인,불의 주술에 걸린 상태. 지속시간이 끝나면 '세 번째 화염 주술인'으로 변화한다.,216713,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3271,네 번째 주술인,불의 주술에 걸린 상태. 지속시간이 끝나면 '네 번째 화염 주술인'으로 변화한다.,216714,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3272,첫 번째 화염 주술인,"불의 주술이 발동하여, 지속시간이 끝나면 대폭발을 일으키는 상태. 대응하는 주술도구에 닿으면 해제된다.",216715,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3273,두 번째 화염 주술인,"불의 주술이 발동하여, 지속시간이 끝나면 대폭발을 일으키는 상태. 대응하는 주술도구에 닿으면 해제된다.",216716,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3274,세 번째 화염 주술인,"불의 주술이 발동하여, 지속시간이 끝나면 대폭발을 일으키는 상태. 대응하는 주술도구에 닿으면 해제된다.",216717,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3275,네 번째 화염 주술인,"불의 주술이 발동하여, 지속시간이 끝나면 대폭발을 일으키는 상태. 대응하는 주술도구에 닿으면 해제된다.",216718,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3276,전송 주술인,"전송 주술에 걸려, 지속시간이 끝나면 큰 피해를 받는 상태. 한번 전송되면 해제된다.",216719,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3277,강제 전송,"강제 전송 주술에 걸린 상태. 지속시간이 끝나면 기절하고, 지정된 방향으로 전송된다.",216720,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3278,전송 불가,순간이동을 할 수 없는 상태.,216721,0,0,0,0,0,1,2,17,198,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3279,전송 불가,순간이동을 할 수 없는 상태.,216721,0,0,0,0,0,1,2,17,198,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3280,썩은땅의 은혜,스카르밀리오네의 힘으로 요마의 재생 능력이 증폭된 상태.,215467,20,0,0,0,0,1,1,16,100,0,28,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
3281,브리트라의 비늘,"브리트라의 결계 안에서 보호받는 상태.
받는 피해량이 감소하고, HP가 서서히 회복된다.",215470,100,0,0,0,0,1,1,16,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
3282,썩은땅의 저주,스카르밀리오네의 저주에 걸린 상태. 3중첩이 되면 좀비가 된다.,218181,0,0,0,64,3,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3283,구속,움직일 수 없는 상태.,215471,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3284,머리털 주박,"바르바리차의 머리카락에 묶인 상태. 이동 속도가 느려지고 HP가 서서히 줄어든다.
연결된 대상에서 너무 멀리 떨어지면 자동으로 끌려오고 지속 피해를 받는다.",215472,50,0,0,0,0,1,2,17,200,0,1,0,0,0,0,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3285,경각심,받는 피해량이 감소하는 상태.,213916,-10,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3286,동결,몸이 얼어붙고 있는 상태. 4단계 누적되면 빙결 상태가 된다.,217661,0,0,0,0,4,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3287,빙결,"몸이 얼어붙어 행동이 불가능하고, HP가 서서히 줄어드는 상태.",217621,50,18,0,0,16,1,2,17,100,0,0,0,32,0,0,5,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3288,지속 피해,무속성 피해로 HP가 서서히 줄어드는 상태.,215067,10,0,0,0,0,1,2,17,100,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3289,도화선 지옥,브루트 봄버가 도화선 지옥을 펼치고 유지하는 상태.,214186,0,0,0,0,0,1,1,16,200,0,1,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
3290,저주의 뒤울림,'저주의 포효'에 따른 뒤울림이 몸속에 남은 상태. 지속시간이 끝나면 폭발을 일으킨다.,216706,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3291,저주의 큰뒤울림,'저주의 포효'에 따른 뒤울림이 몸속에 남은 상태. 지속시간이 끝나면 광범위 폭발을 일으킨다.,216707,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3292,연속 저주의 뒤울림,'저주의 포효'에 따른 뒤울림이 몸속에 남은 상태. 지속시간이 끝나면 그 위치에서 연속 폭발을 일으킨다.,216708,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3293,원한의 뒤울림,'저주의 포효'에 따른 뒤울림이 몸속에 남은 상태. 지속시간이 끝나면 강력한 폭발을 일으킨다.,216709,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3294,저주독 사슬,사슬에 묶여 HP가 서서히 줄어드는 상태.,216710,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3295,황금 저주,"황금 저주에 걸린 상태. 지속시간이 끝나면 전투불능이 되지만, 백은 섬화를 맞으면 해제된다.",217118,0,0,0,0,2,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3296,백은 저주,"백은 저주에 걸린 상태. 지속시간이 끝나면 전투불능이 되지만, 황금 섬화를 맞으면 해제된다.",217138,0,0,0,0,2,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3297,산들산들 비누거품,바람속성 마력을 띤 거품이 달라붙은 상태.,216703,0,491,0,89,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
3298,오들오들 비누거품,얼음속성 마력을 띤 거품이 달라붙은 상태.,216704,0,490,0,89,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
3299,파직파직 비누거품,번개속성 마력을 띤 거품이 달라붙은 상태.,216705,0,489,0,89,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
3300,새벽의 메디카라,지속적으로 HP가 회복되는 상태.,210413,10,0,0,0,0,1,1,16,5,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3301,엑설런스,일부를 제외한 대부분의 피해를 무효화하는 상태.,212504,0,0,0,0,0,1,1,16,70,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3302,브리트라의 비늘,일부를 제외한 대부분의 피해를 무효화하는 상태.,212504,0,0,0,0,0,1,1,16,70,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3303,별의 경계,받는 피해량이 감소하는 상태.,210151,-20,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3304,주는 피해량 감소,적에게 주는 피해량이 감소하는 상태.,218441,-10,0,0,0,4,1,2,17,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3305,산들산들 비누거품,바람속성 마력을 띤 거품이 달라붙은 상태.,216703,0,497,0,89,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
3306,오들오들 비누거품,얼음속성 마력을 띤 거품이 달라붙은 상태.,216704,0,496,0,89,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
3307,파직파직 비누거품,번개속성 마력을 띤 거품이 달라붙은 상태.,216705,0,495,0,89,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
3308,바람의 마법각인,마법각인이 새겨진 상태. 효과가 끝나면 주위에 마법이 발동한다.,215109,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3309,성스러운 마법각인,마법각인이 새겨진 상태. 효과가 끝나면 주위에 마법이 발동한다.,215113,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3310,바람의 이중각인,"마법각인이 이중으로 새겨진 상태. 효과가 끝나면 주위에 마법이 발동하고, 그 자리에 시한 마법진이 설치된다.",215109,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3311,성스러운 이중각인,"마법각인이 이중으로 새겨진 상태. 효과가 끝나면 주위에 마법이 발동하고, 그 자리에 시한 마법진이 설치된다.",215113,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3312,과부하,한계를 초월하는 힘을 끌어내 신체 조직에 과부하가 걸린 상태. HP가 서서히 줄어든다.,215528,10,0,0,0,0,1,2,17,100,0,0,0,0,0,0,5,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
3313,에테르 변환,다음에 실행하는 기술이 변화하는 상태.,215479,0,0,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
