#,Singular,Plural,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,Unknown1,Quest,Icon,Action,StackSize,Category,CastTime,CastTimeline,Timeline
2002719,끈적한 수액,,,0,0,0,1,0,0,False,68941,22642,0,3,1,0,0,0
2002720,화려한 꽃,,,0,0,0,1,0,0,False,68942,25558,0,3,1,0,0,0
2002721,지저분한 편지,,,0,0,0,1,0,0,False,69032,26192,0,1,1,0,0,0
2002722,흙보듬이 심핵,,,0,0,0,1,0,0,False,69032,21453,0,1,1,0,0,0
2002723,크리스타리움 맥주,,,0,0,0,1,0,0,False,69032,26514,0,1,1,0,0,0
2002724,산길잡이 등불,,,0,0,0,1,0,0,False,69033,51333,3140,1,1,1,0,0
2002725,암광 원석,,,0,0,0,1,0,0,False,69033,21452,0,1,1,0,0,0
2002726,녹슨 동전,,,0,0,0,1,0,0,False,69040,25919,0,1,1,0,0,0
2002727,론조풍 식기,,,0,0,0,1,0,0,False,69040,26548,0,1,1,0,0,0
2002728,낡아 빠진 궤짝,,,0,0,0,1,0,0,False,69040,21003,0,1,1,0,0,0
2002729,날이 얇은 칼,,,0,0,0,1,0,0,False,69041,35754,1,1,1,3,0,0
2002730,바위 지렁이,,,0,0,0,1,0,0,False,69041,27016,0,2,1,0,0,0
2002731,줄무늬 돌,,,0,0,0,1,0,0,False,69045,21327,0,1,1,0,0,0
2002732,파낸 유품 상자,,,0,0,0,1,0,0,False,69046,25916,0,1,1,0,0,0
2002733,묘안석 부적,,,0,0,0,1,0,0,False,69047,26112,0,1,1,0,0,0
2002734,등불 기름,,,0,0,0,1,0,0,False,69048,22636,1,4,1,3,0,0
2002735,오래된 담뱃대,,,0,0,0,1,0,0,False,69050,26038,0,1,1,0,0,0
2002736,흠집 없는 외각 재료,,,0,0,0,1,0,0,False,69066,26108,0,1,1,0,0,0
2002737,흠집 있는 외각 재료,,,0,0,0,1,0,0,False,69066,26108,0,2,1,0,0,0
2002738,다이달로스 사 공구,,,0,0,0,1,0,0,False,69066,35315,1,1,1,3,0,0
2002739,철부리 깃털,,,0,0,0,1,0,0,False,69043,21903,0,1,1,0,0,0
2002740,선인장 대금,,,0,0,0,1,0,0,False,69030,25919,0,1,1,0,0,0
2002741,애벌레 선인장의 덩이줄기,,,0,0,0,1,0,0,False,69030,25978,0,1,1,0,0,0
2002742,가시두더지 유지,,,0,0,0,1,0,0,False,69034,22609,0,1,1,0,0,0
2002743,축받이 윤활유,,,0,0,0,1,0,0,False,69034,27605,1,1,1,5,0,0
2002744,푸른사슴 정강잇살,,,0,0,0,1,0,0,False,69016,25153,0,3,1,0,0,0
2002745,천연 느타리버섯,,,0,0,0,1,0,0,False,69016,25405,0,3,1,0,0,0
2002746,므뉘리 간,,,0,0,0,1,0,0,False,69125,29002,0,1,1,0,0,0
2002747,붉은조개 껍데기,,,0,0,0,1,0,0,False,69126,22254,0,1,1,0,0,0
2002748,바다 아네모네 덩굴,,,0,0,0,1,0,0,False,69127,21662,0,3,1,0,0,0
2002749,특제 밧줄,,,0,0,0,1,0,0,False,69127,21672,0,1,1,0,0,0
2002750,낡은 자루,,,0,0,0,1,0,0,False,68965,26110,0,1,1,0,0,0
2002751,요정의 등불,,,0,0,0,1,0,0,False,68966,22618,0,1,1,0,0,0
2002752,염소뿔 목걸이,,,0,0,0,1,0,0,False,68915,54969,0,1,1,0,0,0
2002753,시장에서 보내온 물건,,,0,0,0,1,0,0,False,69100,23001,0,1,1,0,0,0
2002754,과수원에서 보내온 물건,,,0,0,0,1,0,0,False,69100,23001,0,1,1,0,0,0
2002755,조달과에서 보내온 물건,,,0,0,0,1,0,0,False,69100,23001,0,1,1,0,0,0
2002756,어두운 색 시럽,,,0,0,0,1,0,0,False,69101,20685,3140,2,1,0,0,1
2002757,악취탄,,,0,0,0,1,0,0,False,69051,26015,1276,3,1,3,0,4
2002758,위문용 샌드위치,,,0,0,0,1,0,0,False,69103,24009,0,1,1,0,0,0
2002759,그림자 후추,,,0,0,0,1,0,0,False,0,25007,1,99,1,0,0,0
2002760,질 좋은 그림자 후추,,,0,0,0,1,0,0,False,0,21458,1,99,1,0,0,0
2002761,콜루시아 세이지,,,0,0,0,1,0,0,False,0,25579,1,99,1,0,0,0
2002762,콜루시아 폐자재,,,0,0,0,1,0,0,False,0,22457,1,99,1,0,0,0
2002763,질 좋은 콜루시아 폐자재,,,0,0,0,1,0,0,False,0,22464,1,99,1,0,0,0
2002764,면설수 수액,,,0,0,0,1,0,0,False,0,22637,1,99,1,0,0,0
2002765,질 좋은 면설수 수액,,,0,0,0,1,0,0,False,0,22636,1,99,1,0,0,0
2002766,수몰 목재,,,0,0,0,1,0,0,False,0,22402,1,99,1,0,0,0
2002767,픽시 씨앗,,,0,0,0,1,0,0,False,0,27459,1,99,1,0,0,0
2002768,로크와의 눈물,,,0,0,0,1,0,0,False,0,25002,1,99,1,0,0,0
2002769,질 좋은 로크와의 눈물,,,0,0,0,1,0,0,False,0,25578,1,99,1,0,0,0
2002770,롱카 알로에,,,0,0,0,1,0,0,False,0,22652,1,99,1,0,0,0
2002771,꿈마름,,,0,0,0,1,0,0,False,0,25225,1,99,1,0,0,0
2002772,질 좋은 꿈마름,,,0,0,0,1,0,0,False,0,25217,1,99,1,0,0,0
2002773,아므 아랭의 마른 목재,,,0,0,0,1,0,0,False,0,22414,1,99,1,0,0,0
2002774,기름씨앗,,,0,0,0,1,0,0,False,0,27451,1,99,1,0,0,0
2002775,모르드의 꼬리,,,0,0,0,1,0,0,False,0,25031,1,99,1,0,0,0
2002776,질 좋은 모르드의 꼬리,,,0,0,0,1,0,0,False,0,25028,1,99,1,0,0,0
2002777,레이크랜드 떡갈나무 원목,,,0,0,0,1,0,0,False,0,22401,1,99,1,0,0,0
2002778,질 좋은 레이크랜드 떡갈나무 원목,,,0,0,0,1,0,0,False,0,22409,1,99,1,0,0,0
2002779,엘프풀,,,0,0,0,1,0,0,False,0,25224,1,99,1,0,0,0
2002780,호수풀,,,0,0,0,1,0,0,False,0,25225,1,99,1,0,0,0
2002781,호수풀 새싹,,,0,0,0,1,0,0,False,0,25217,1,99,1,0,0,0
2002782,칼라이스 원석,,,0,0,0,1,0,0,False,0,21224,1,99,1,0,0,0
2002783,알이 굵은 칼라이스 원석,,,0,0,0,1,0,0,False,0,21228,1,99,1,0,0,0
2002784,콜루시아 폐석,,,0,0,0,1,0,0,False,0,21455,1,99,1,0,0,0
2002785,콜루시아 철광석,,,0,0,0,1,0,0,False,0,21202,1,99,1,0,0,0
2002786,질 좋은 콜루시아 철광석,,,0,0,0,1,0,0,False,0,21205,1,99,1,0,0,0
2002787,푀부트 석재,,,0,0,0,1,0,0,False,0,21251,1,99,1,0,0,0
2002788,질 좋은 푀부트 석재,,,0,0,0,1,0,0,False,0,21470,1,99,1,0,0,0
2002789,핑크 사파이어 원석,,,0,0,0,1,0,0,False,0,21225,1,99,1,0,0,0
2002790,일 메그의 결정 조각,,,0,0,0,1,0,0,False,0,21291,1,99,1,0,0,0
2002791,오염된 자갈,,,0,0,0,1,0,0,False,0,21456,1,99,1,0,0,0
2002792,심하게 오염된 자갈,,,0,0,0,1,0,0,False,0,21461,1,99,1,0,0,0
2002793,라케티카 비취 원석,,,0,0,0,1,0,0,False,0,21252,1,99,1,0,0,0
2002794,물뱀돌,,,0,0,0,1,0,0,False,0,21217,1,99,1,0,0,0
2002795,질 좋은 물뱀돌,,,0,0,0,1,0,0,False,0,21223,1,99,1,0,0,0
2002796,정화석,,,0,0,0,1,0,0,False,0,21201,1,99,1,0,0,0
2002797,나바스라이트 원석,,,0,0,0,1,0,0,False,0,21208,1,99,1,0,0,0
2002798,탈로스 부재,,,0,0,0,1,0,0,False,0,20912,1,99,1,0,0,0
2002799,질 좋은 탈로스 부재,,,0,0,0,1,0,0,False,0,20915,1,99,1,0,0,0
2002800,레이크랜드 건축자재,,,0,0,0,1,0,0,False,0,21453,1,99,1,0,0,0
2002801,흠집 없는 레이크랜드 건축자재,,,0,0,0,1,0,0,False,0,21454,1,99,1,0,0,0
2002802,프레지오라이트 원석,,,0,0,0,1,0,0,False,0,21207,1,99,1,0,0,0
2002803,호수 샤드,,,0,0,0,1,0,0,False,0,20026,1,99,1,0,0,0
2002804,호수 크리스탈,,,0,0,0,1,0,0,False,0,20022,1,99,1,0,0,0
2002805,용암풀 꽃부리,,,0,0,0,1,0,0,False,69097,26110,0,4,1,0,0,0
2002806,이구아나 꼬리,,,0,0,0,1,0,0,False,69098,25038,0,2,1,0,0,0
2002807,드워프 맥주 술통,,,0,0,0,1,0,0,False,69098,26547,0,1,1,0,0,0
2002808,산길용 지팡이,,,0,0,0,1,0,0,False,69105,32609,0,1,1,0,0,0
2002809,조사 기록용 수첩,,,0,0,0,1,0,0,False,69105,26002,0,1,1,0,0,0
2002810,견본품이 든 주머니,,,0,0,0,1,0,0,False,69105,26110,0,1,1,0,0,0
2002811,녹슨 사슬,,,0,0,0,1,0,0,False,69106,20921,0,1,1,0,0,0
2002812,글자가 새겨진 돌조각,,,0,0,0,1,0,0,False,69106,26201,0,1,1,0,0,0
2002813,작은 열쇠,,,0,0,0,1,0,0,False,69106,25904,0,1,1,0,0,0
2002814,위병단 발주서,,,0,0,0,1,0,0,False,69107,25918,0,3,1,0,0,0
2002815,찌푸린 마을 건어물,,,0,0,0,1,0,0,False,69107,24315,0,1,1,0,0,0
2002816,소금절임 병,,,0,0,0,1,0,0,False,69110,27608,0,1,1,0,0,0
2002817,지렁이가 든 포대,,,0,0,0,1,0,0,False,69110,26110,0,1,1,0,0,0
2002818,묻혀 있던 상자,,,0,0,0,1,0,0,False,69108,21003,0,1,1,0,0,0
2002819,황금색 꽃꿀,,,0,0,0,1,0,0,False,0,22642,0,99,1,0,0,0
2002820,독항아리 조각,,,0,0,0,1,0,0,False,0,25975,0,99,1,0,0,0
2002821,롱카 유물,,,0,0,0,1,0,0,False,0,21205,0,99,1,0,0,0
2002822,타리척 깃털,,,0,0,0,1,0,0,False,0,21902,0,99,1,0,0,0
2002823,홍혈 산호,,,0,0,0,1,0,0,False,0,22207,0,99,1,0,0,0
2002824,템페스트 진주,,,0,0,0,1,0,0,False,0,21287,0,99,1,0,0,0
2002825,보급 물자 상자,,,0,0,0,1,0,0,False,68923,21003,0,1,1,0,0,0
2002826,아네모네 씨앗,,,0,0,0,1,0,0,False,68924,25302,0,3,1,0,0,0
2002827,위문용 맥주,,,0,0,0,1,0,0,False,68925,20601,0,4,1,0,0,0
2002828,위병단 무기,,,0,0,0,1,0,0,False,68926,30436,0,1,1,0,0,0
2002829,명물 따끈포도주,,,0,0,0,1,0,0,False,68927,53039,0,2,1,0,0,0
2002830,위병단 가죽 주머니,,,0,0,0,1,0,0,False,68972,26110,0,1,1,0,0,0
2002831,보수용 회반죽,,,0,0,0,1,0,0,False,68920,21003,1,4,1,3,0,0
2002832,위병단 치료 도구,,,0,0,0,1,0,0,False,68921,26110,1,1,1,3,0,0
2002833,보급 물자 발주서,,,0,0,0,1,0,0,False,68922,26183,0,1,1,0,0,0
2002834,콜루시아 오렌지,,,0,0,0,1,0,0,False,69121,25312,0,1,1,0,0,0
2002835,신선한 어패류,,,0,0,0,1,0,0,False,69114,29034,0,1,1,0,0,0
2002836,썩은 게살,,,0,0,0,1,0,0,False,69118,26110,1,1,1,3,0,0
2002837,온도족 섬광구,,,0,0,0,1,0,0,False,69118,21266,813,1,1,1,0,0
2002838,암피스바에나의 단단한 비늘,,,0,0,0,1,0,0,False,69118,22262,0,1,1,0,0,0
2002839,가치 있는 침몰품,,,0,0,0,1,0,0,False,69120,26316,0,4,1,0,0,0
2002840,롱카 석판,,,0,0,0,1,0,0,False,69018,26201,0,1,1,0,0,0
2002841,아네모네 사체,,,0,0,0,1,0,0,False,0,26111,0,1,1,0,0,0
2002842,버려진 종잇조각,,,0,0,0,1,0,0,False,69196,26110,0,1,1,0,0,0
2002843,버려진 낚싯대,,,0,0,0,1,0,0,False,69196,25919,0,1,1,0,0,0
2002844,버려진 병,,,0,0,0,1,0,0,False,69196,25930,0,1,1,0,0,0
2002845,편지가 든 작은 병,,,0,0,0,1,0,0,False,69197,25930,0,1,1,0,0,0
2002846,본뜬 점토판,,,0,0,0,1,0,0,False,68871,26201,0,4,1,0,0,0
2002847,이상한 편지,,,0,0,0,1,0,0,False,69196,26151,0,1,1,0,0,0
2002848,전달할 보따리,,,0,0,0,1,0,0,False,68916,23001,0,1,1,0,0,0
2002849,위문 요리,,,0,0,0,1,0,0,False,68916,24009,0,4,1,0,0,0
2002850,간소한 호루라기,,,0,0,0,1,0,0,False,68918,26039,3140,1,1,0,0,0
2002851,트리피드 수액,,,0,0,0,1,0,0,False,68919,25005,0,1,1,0,0,0
2002852,벌채한 목재,,,0,0,0,1,0,0,False,0,22453,0,99,1,0,0,0
2002853,굴그 프리즘,,,0,0,0,1,0,0,False,0,21212,0,99,1,0,0,0
2002854,목동의 지팡이,,,0,0,0,1,0,0,False,68917,32609,0,1,1,0,0,0
2002855,픽시족 보물,,,0,0,0,1,0,0,False,68967,25569,0,2,1,0,0,0
2002856,아네모네 사체,,,0,0,0,1,0,0,False,68988,26110,0,1,1,0,0,0
2002857,작은 작살,,,0,0,0,1,0,0,False,69111,30391,0,1,1,0,0,0
2002858,사미아드 다리,,,0,0,0,1,0,0,False,68929,22260,0,2,1,0,0,0
2002859,새 나무상자,,,0,0,0,1,0,0,False,68990,52546,0,1,1,0,0,0
2002860,낡은 수기,,,0,0,0,1,0,0,False,68991,26161,0,1,1,0,0,0
2002861,아름다운 화살 다발,,,0,0,0,1,0,0,False,68999,27212,0,4,1,0,0,0
2002862,부드러운 모포,,,0,0,0,1,0,0,False,69004,23253,0,1,1,0,0,0
2002863,맑은 물,,,0,0,0,1,0,0,False,69004,20681,0,1,1,0,0,0
2002864,목제 귀걸이,,,0,0,0,1,0,0,False,69001,55395,0,1,1,0,0,0
2002865,롱카 방울꽃,,,0,0,0,1,0,0,False,69001,25580,0,1,1,0,0,0
2002866,목제 반지,,,0,0,0,1,0,0,False,69001,54483,0,1,1,0,0,0
2002867,황금색 꽃꿀,,,0,0,0,1,0,0,False,68929,26110,0,1,1,0,0,0
2002868,둥실둥실 비늘가루,,,0,0,0,1,0,0,False,68935,25011,1,3,1,3,0,0
2002869,신선한 대구,,,0,0,0,1,0,0,False,69203,29012,0,3,1,0,0,0
2002870,버섯이 든 꾸러미,,,0,0,0,1,0,0,False,68954,23001,0,1,1,0,0,0
2002871,이상한 연금약,,,0,0,0,1,0,0,False,68954,20669,0,1,1,0,0,0
2002872,푀부트 약초,,,0,0,0,1,0,0,False,68955,25030,0,4,1,0,0,0
2002873,고상한 파란 꽃,,,0,0,0,1,0,0,False,68956,27458,0,1,1,0,0,0
2002874,청초한 노란 꽃,,,0,0,0,1,0,0,False,68956,27458,0,1,1,0,0,0
2002875,귀여운 분홍 꽃,,,0,0,0,1,0,0,False,68956,27458,0,1,1,0,0,0
2002876,초록 날장지뱀 꼬리,,,0,0,0,1,0,0,False,68958,27001,0,1,1,0,0,0
2002877,응 모우 무릎 덮개,,,0,0,0,1,0,0,False,68959,21615,0,1,1,0,0,0
2002878,토끼꼬리 털,,,0,0,0,1,0,0,False,68960,21654,0,1,1,0,0,0
2002879,어린 에이비스 깃털,,,0,0,0,1,0,0,False,68960,21908,0,1,1,0,0,0
2002880,푸카 털가죽,,,0,0,0,1,0,0,False,68960,21616,0,1,1,0,0,0
2002881,은색 메달,,,0,0,0,1,0,0,False,68961,54974,0,1,1,0,0,0
2002882,알껍질 조각,,,0,0,0,1,0,0,False,68970,25252,0,4,1,0,0,0
2002883,수제 연고,,,0,0,0,1,0,0,False,69009,20702,1,1,1,3,0,0
2002884,튼튼한 가죽 주머니,,,0,0,0,1,0,0,False,69007,26110,1,1,1,1,0,0
2002885,뜸부기가 든 주머니,,,0,0,0,1,0,0,False,69007,26110,0,1,1,0,0,0
2002886,푀부트 양식의 작은 상자,,,0,0,0,1,0,0,False,68968,21003,0,1,1,0,0,0
2002887,사수의 옷,,,0,0,0,1,0,0,False,69003,23001,0,3,1,0,0,0
2002888,파노브의 증표,,,0,0,0,1,0,0,False,69020,25023,0,3,1,0,0,0
2002889,수제 납작빵,,,0,0,0,1,0,0,False,69006,24006,0,1,1,0,0,0
2002890,누름꽃 편지,,,0,0,0,1,0,0,False,69006,26171,0,1,1,0,0,0
2002891,진의 심핵,,,0,0,0,1,0,0,False,69011,21293,0,1,1,0,0,0
2002892,로크와의 눈물 씨앗,,,0,0,0,1,0,0,False,69011,25354,0,1,1,0,0,0
2002893,롱카 생명석,,,0,0,0,1,0,0,False,69013,21292,0,1,1,0,0,0
2002894,노움 심핵,,,0,0,0,1,0,0,False,69091,21292,0,2,1,0,0,0
2002895,드워프 돌맥주,,,0,0,0,1,0,0,False,69091,25057,1,4,1,3,0,0
2002896,암호 쪽지,,,0,0,0,1,0,0,False,69046,26151,3140,1,1,0,0,0
2002897,상태 좋은 목재,,,0,0,0,1,0,0,False,69036,22454,0,2,1,0,0,0
2002898,순례자의 짐,,,0,0,0,1,0,0,False,69038,26553,0,1,1,0,0,0
2002899,헌화,,,0,0,0,1,0,0,False,69037,26024,1,1,1,1,0,0
2002900,자동인형 핵,,,0,0,0,1,0,0,False,69207,21002,0,1,1,0,0,0
2002901,갱도용 등불,,,0,0,0,1,0,0,False,69207,51333,0,1,1,0,0,0
2002902,편지가 든 병,,,0,0,0,1,0,0,False,69197,25930,0,1,1,0,0,0
2002903,편지가 든 큰 병,,,0,0,0,1,0,0,False,69197,25930,0,1,1,0,0,0
2002904,베크 러그의 비약,,,0,0,0,1,0,0,False,69211,20702,1,3,1,3,0,0
2002905,질 좋은 점토,,,0,0,0,1,0,0,False,69212,26110,0,3,1,0,0,0
2002906,보석 박힌 팔찌,,,0,0,0,1,0,0,False,69253,55756,0,1,1,0,0,0
2002907,부서진 기계 부품,,,0,0,0,1,0,0,False,69256,26596,0,1,1,0,0,0
2002908,더러운 기계 부품,,,0,0,0,1,0,0,False,69256,26597,0,1,1,0,0,0
2002909,녹슨 기계 부품,,,0,0,0,1,0,0,False,69256,26598,0,1,1,0,0,0
2002910,부서진 기계 부품,,,0,0,0,1,0,0,False,69257,26596,0,1,1,0,0,0
2002911,더러운 기계 부품,,,0,0,0,1,0,0,False,69257,26597,0,1,1,0,0,0
2002912,녹슨 기계 부품,,,0,0,0,1,0,0,False,69257,26598,0,1,1,0,0,0
2002913,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2002914,2등급 외층 지도,,,0,0,0,1,0,0,False,0,26151,1,1,2,0,0,0
2002915,2등급 외층 전송 마법문양 지도,,,0,0,0,1,0,0,False,0,26151,1,1,2,0,0,0
2002916,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2002917,화제: 산업 쇠퇴를 걱정하는 차이 누즈,,,0,0,0,1,0,0,False,69214,26572,0,1,1,0,0,0
2002918,화제: 치안 유지를 걱정하는 차이 누즈,,,0,0,0,1,0,0,False,69214,26572,0,1,1,0,0,0
2002919,화제: 사람들의 생계를 걱정하는 차이 누즈,,,0,0,0,1,0,0,False,69214,26572,0,1,1,0,0,0
2002920,푹신푹신 양털뭉치,,,0,0,0,1,0,0,False,69225,21655,0,3,1,0,0,0
2002921,작은 꽃바구니,,,0,0,0,1,0,0,False,69226,26110,0,1,1,0,0,0
2002922,아름다운 곤충 날개,,,0,0,0,1,0,0,False,69227,21951,0,1,1,0,0,0
2002923,고지대 꽃다발,,,0,0,0,1,0,0,False,69227,25509,0,1,1,0,0,0
2002924,동그란 돌멩이,,,0,0,0,1,0,0,False,69227,22624,0,1,1,0,0,0
2002925,풀인간의 가지와 잎,,,0,0,0,1,0,0,False,69228,25010,0,2,1,0,0,0
2002926,에케보어 꼬리,,,0,0,0,1,0,0,False,69229,26110,0,1,1,0,0,0
2002927,수몰 도시 유류품,,,0,0,0,1,0,0,False,69230,25998,0,1,1,0,0,0
2002928,거대한 마녀풀 꽃잎,,,0,0,0,1,0,0,False,69231,22251,0,1,1,0,0,0
2002929,고장난 포드,,,0,0,0,1,0,0,False,69256,59764,0,1,1,0,0,0
2002930,고장난 포드,,,0,0,0,1,0,0,False,69257,59764,0,1,1,0,0,0
2002931,자그마한 솜풀,,,0,0,0,1,0,0,False,69232,27453,0,2,1,0,0,0
2002932,이끼버섯 갓,,,0,0,0,1,0,0,False,69233,25406,0,1,1,0,0,0
2002933,진초록 날장지뱀의 날개,,,0,0,0,1,0,0,False,69236,22004,0,1,1,0,0,0
2002934,푸릇푸릇한 목초,,,0,0,0,1,0,0,False,69237,25035,0,2,1,0,0,0
2002935,빛나는 도자기 조각,,,0,0,0,1,0,0,False,69238,21265,0,1,1,0,0,0
2002936,맨들맨들한 잔가지,,,0,0,0,1,0,0,False,69238,22416,0,1,1,0,0,0
2002937,번쩍번쩍한 나무 열매,,,0,0,0,1,0,0,False,69238,25308,0,1,1,0,0,0
2002938,빛나는 조약돌,,,0,0,0,1,0,0,False,69240,21472,0,1,1,0,0,0
2002939,물고기 덫,,,0,0,0,1,0,0,False,69241,22261,0,1,1,0,0,0
2002940,운디네의 심핵,,,0,0,0,1,0,0,False,69242,20008,0,1,1,0,0,0
2002941,꽃 후작을 따르는 꽃,,,0,0,0,1,0,0,False,69244,25542,0,3,1,0,0,0
2002942,신선한 아네모네 덩굴,,,0,0,0,1,0,0,False,69245,21662,0,1,1,0,0,0
2002943,시릴의 물약,,,0,0,0,1,0,0,False,69252,22654,1,1,1,3,0,0
2002944,응 모우의 연애편지,,,0,0,0,1,0,0,False,69252,25918,0,1,1,0,0,0
2002945,픽시가 만든 자루,,,0,0,0,1,0,0,False,69246,26110,1,2,1,3,0,0
2002946,팔팔한 푸카,,,0,0,0,1,0,0,False,69246,26110,0,2,1,0,0,0
2002947,플라 엔니 종균,,,0,0,0,1,0,0,False,69247,27459,0,1,1,0,0,0
2002948,튼튼한 사미아드 실,,,0,0,0,1,0,0,False,69251,21664,0,1,1,0,0,0
2002949,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2002950,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2002951,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2002952,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2002953,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2002954,따뜻한 포도주,,,0,0,0,1,0,0,False,69208,25057,0,1,1,0,0,0
2002955,강신떡 자루,,,0,0,0,1,0,0,False,69287,22640,0,1,1,0,0,0
2002956,공동 작업용 물자,,,0,0,0,1,0,0,False,0,22405,0,99,1,0,0,0
2002957,공동 작업용 물자,,,0,0,0,1,0,0,False,0,22405,0,99,1,0,0,0
2002958,공동 작업용 물자,,,0,0,0,1,0,0,False,0,22405,0,99,1,0,0,0
2002959,공동 작업용 물자,,,0,0,0,1,0,0,False,0,22405,0,99,1,0,0,0
2002960,공동 작업용 물자,,,0,0,0,1,0,0,False,0,22405,0,99,1,0,0,0
2002961,공동 작업용 물자,,,0,0,0,1,0,0,False,0,22405,0,99,1,0,0,0
2002962,가공된 건축 자재,,,0,0,0,1,0,0,False,0,22457,0,99,1,0,0,0
2002963,가공된 건축 자재,,,0,0,0,1,0,0,False,0,22457,0,99,1,0,0,0
2002964,가공된 건축 자재,,,0,0,0,1,0,0,False,0,22457,0,99,1,0,0,0
2002965,가공된 건축 자재,,,0,0,0,1,0,0,False,0,22457,0,99,1,0,0,0
2002966,가공된 건축 자재,,,0,0,0,1,0,0,False,0,22457,0,99,1,0,0,0
2002967,가공된 연료,,,0,0,0,1,0,0,False,0,52113,0,99,1,0,0,0
2002968,수몰 도시 유류품,,,0,0,0,1,0,0,False,69230,25998,0,1,1,0,0,0
2002969,수몰 도시 유류품,,,0,0,0,1,0,0,False,69230,25998,0,1,1,0,0,0
2002970,오래된 빗자루,,,0,0,0,1,0,0,False,69302,59471,0,1,1,0,0,0
2002971,간이 든 큰 자루,,,0,0,0,1,0,0,False,69303,26110,0,1,1,0,0,0
2002972,노커의 마결정,,,0,0,0,1,0,0,False,69321,20818,0,1,1,0,0,0
2002973,서명된 계약서,,,0,0,0,1,0,0,False,69493,26176,0,1,1,0,0,0
2002974,장미 문양 편지,,,0,0,0,1,0,0,False,69261,26176,0,3,1,0,0,0
2002975,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2002976,쓸모없는 목재 조각,,,0,0,0,1,0,0,False,69376,52113,0,1,1,0,0,0
2002977,키타리족 액체 비료,,,0,0,0,1,0,0,False,69346,20661,1,2,1,3,0,0
2002978,비취 장식품,,,0,0,0,1,0,0,False,69349,21295,0,3,1,0,0,0
2002979,낡은 롱카풍 상자,,,0,0,0,1,0,0,False,69362,21002,0,1,1,0,0,0
2002980,커다란 자루,,,0,0,0,1,0,0,False,69365,21610,1,1,1,3,0,0
2002981,닭이 든 자루,,,0,0,0,1,0,0,False,69365,25919,0,1,1,0,0,0
2002982,발굴대를 위한 달걀,,,0,0,0,1,0,0,False,69365,25252,0,1,1,0,0,0
2002983,잔해 파편,,,0,0,0,1,0,0,False,0,20406,0,99,1,0,0,0
2002984,보수 물자,,,0,0,0,1,0,0,False,0,21464,0,99,1,0,0,0
2002985,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2002986,토목 자재,,,0,0,0,1,0,0,False,0,22616,0,99,1,0,0,0
2002987,건축 물자,,,0,0,0,1,0,0,False,0,21251,0,99,1,0,0,0
2002988,건축 자재,,,0,0,0,1,0,0,False,0,21470,0,99,1,0,0,0
2002989,똬리가지 마을 야채,,,0,0,0,1,0,0,False,69346,27551,0,1,1,0,0,0
2002990,파노브의 환약,,,0,0,0,1,0,0,False,69334,25919,0,1,1,0,0,0
2002991,축복받은 장식용 달걀,,,0,0,0,1,0,0,False,69383,21310,0,1,1,0,0,0
2002992,기름 묻은 장식용 달걀,,,0,0,0,1,0,0,False,69383,21311,0,1,1,0,0,0
2002993,유난히 큰 장식용 달걀,,,0,0,0,1,0,0,False,69383,21308,0,1,1,0,0,0
2002994,사베네어 비늘가루,,,0,0,0,1,0,0,False,69380,22650,0,1,1,0,0,0
2002995,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2002996,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2002997,본부 이전 계획서,,,0,0,0,1,0,0,False,69412,25918,0,1,1,0,0,0
2002998,남겨진 수첩,,,0,0,0,1,0,0,False,69414,26002,0,1,1,0,0,0
2002999,드래곤용 망치,,,0,0,0,1,0,0,False,69426,21003,0,1,1,0,0,0
2003000,작은 포도,,,0,0,0,1,0,0,False,69307,25309,0,3,1,0,0,0
2003001,낡은 난로,,,0,0,0,1,0,0,False,69308,25977,1,3,1,1,0,0
2003002,피먹이박쥐의 이빨,,,0,0,0,1,0,0,False,69308,22303,0,9,1,0,0,0
2003003,현인빵,,,0,0,0,1,0,0,False,69310,24037,0,1,1,0,0,0
2003004,잔광의 크리스탈,,,0,0,0,1,0,0,False,69316,20019,0,1,1,0,0,0
2003005,주홍버섯,,,0,0,0,1,0,0,False,69394,25406,0,3,1,0,0,0
2003006,찬물이 든 나무통,,,0,0,0,1,0,0,False,69395,22642,1,1,1,3,0,0
2003007,신선한 달걀,,,0,0,0,1,0,0,False,69396,25252,0,1,1,0,0,0
2003008,붉은돌 귀걸이,,,0,0,0,1,0,0,False,69396,55216,0,1,1,0,0,0
2003009,작은 커얼의 수염,,,0,0,0,1,0,0,False,69397,25919,0,3,1,0,0,0
2003010,금강거북의 거대한 알,,,0,0,0,1,0,0,False,69401,25251,0,1,1,0,0,0
